,DLSs01,DLSs02,DLSs03,DLSt01,DLSt02,DLSt03,DPSs202001,DPSs202002,DPSs202003,DPSt01,DPSt02,DPSt03,HLs202001,HLs202002,HLs202003,HLt01,HLt02,HLt03,SLTs202001,SLTs202002,SLTs202003,SLTt01,SLTt02,SLTt03,SLs01,SLs02,SLs03,SLt01,SLt02,SLt03,XSs202001,XSs202002,XSt01,XSt02,XSt03,XsSs202003
Zotu6013,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
Zotu6014,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
Zotu6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6017,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
Zotu6018,0,0,0,2,0,0,2,1,2,0,0,0,4,1,3,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0
Zotu6019,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,1,0,0,1,12,2,1,1,2
Zotu602,0,0,0,0,0,0,1,35,33,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53,0,0,0,73
Zotu6020,3,0,1,0,0,0,2,0,1,0,0,0,5,2,0,0,0,0,0,1,3,0,0,0,54,0,1,0,0,0,8,5,0,0,0,3
Zotu6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6024,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0
Zotu6025,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6026,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
Zotu6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Zotu603,0,0,0,0,0,0,5,26,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,33,0,0,0,27
Zotu6030,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,2,0,2,1
Zotu6031,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6032,0,0,2,2,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,2,2,1,2,3,2,0,5,1,1,0,0,1,0,0,0
Zotu6033,2,0,5,1,0,0,0,0,0,0,0,0,2,4,0,1,0,1,0,1,1,0,0,0,4,3,18,0,0,0,0,1,0,0,0,6
Zotu6034,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu6035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6036,0,0,0,0,0,0,2,9,9,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu6037,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6038,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6039,0,0,0,2,11,3,0,0,0,0,0,0,1,0,0,1,3,4,0,2,1,0,1,1,0,0,2,5,0,1,0,0,1,0,0,0
Zotu604,44,40,111,35,11,41,15,28,6,18,11,5,95,19,22,38,3,20,13,69,40,13,10,8,42,41,54,13,7,15,176,135,11,15,23,81
Zotu6040,0,0,0,12,5,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0,1,2
Zotu6041,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,3,0,0,3,16,1,1,1,4,0,0,1,0,1,0,0,1,1
Zotu6042,0,0,0,5,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,7,1,2,0,0,0,0,0,0
Zotu6043,0,0,0,0,0,0,11,17,9,0,0,0,2,9,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,16,7,0,0,0,17
Zotu6044,0,0,0,0,0,0,1,1,0,0,0,0,14,1,5,0,1,6,14,3,5,0,0,1,0,0,0,0,0,0,2,1,0,0,1,5
Zotu6045,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0
Zotu6046,56,1,21,2,0,3,0,1,1,2,0,1,21,5,8,1,2,0,16,7,4,0,2,0,11,5,23,3,0,0,8,10,0,5,3,1
Zotu6047,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,1,0,0,0,0,1,0,0
Zotu6048,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,2,0,0,0,0,0,0,0,0,0
Zotu6049,3,2,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,1
Zotu605,0,0,0,1,0,3,0,0,0,36,6,1,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,21,1,0,0,0,14,0,0,0
Zotu6050,2,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,12,7,0
Zotu6051,16,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,1,1,5,0,0,0,0,0,0,0,0,4
Zotu6052,3,0,4,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,16,0,0,0,0,2,1
Zotu6053,1,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6054,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,2,40,0,0,0,0,6,0,0,0,0
Zotu6055,1,1,3,1,4,2,1,1,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,3,2,20,5,4,0,0,2,2
Zotu6056,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6057,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,4
Zotu6058,0,21,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,9,5,1,0,0,0,1,0,0,0,0
Zotu6059,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0
Zotu606,1,227,40,4,15,1,0,0,4,267,2,4,142,0,7,17,4,4,5,4,1,10,6,2,0,3,0,5,0,1,0,1,48,3,14,5
Zotu6060,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6061,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,4,22,0,0,0,1,0,1,0,0,1
Zotu6062,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,2,0,7,8,0,0,0,0,0,3,1,7,0
Zotu6063,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,9,0
Zotu6064,2,4,28,3,51,3,1,0,2,1,0,5,7,2,0,1,1,0,1,3,7,0,2,0,2,1,9,4,0,1,23,10,16,0,3,7
Zotu6065,3,1,2,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,7,0,3,3,3,0,0,5,0,1,1,4,10,0
Zotu6066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,9,0,1,0,0,0,0,0,0,0
Zotu6067,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0,0
Zotu6068,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,0,0,0,0,0,0,2,0,0
Zotu6069,3,0,11,0,0,0,0,0,3,0,0,0,1,9,6,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,2
Zotu607,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2
Zotu6070,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,0,6,1,6,0,0,0,2,0,0,0,0,0
Zotu6071,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,13,4,1,0
Zotu6072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
Zotu6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Zotu6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
Zotu6078,0,1,0,2,1,4,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,1,3,10,6,3,0,0,1,0,1,0
Zotu6079,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1
Zotu608,0,0,0,13,6,49,0,0,0,90,7,35,6,2,0,5,0,32,0,5,12,100,52,446,1,2,23,37,1,0,5,4,29,3,0,11
Zotu6080,0,0,0,1,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0
Zotu6081,0,0,0,3,44,1,0,0,0,12,3,48,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,5,1,3,1,1,0,0,2,0
Zotu6082,0,0,0,2,0,3,0,0,0,0,0,0,7,2,29,4,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,2,0
Zotu6083,0,0,0,5,5,30,0,0,0,6,0,9,0,0,0,0,0,2,0,0,0,3,10,5,0,0,0,1,1,1,0,0,0,0,3,0
Zotu6084,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,6,0
Zotu6085,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,0
Zotu6086,1,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0
Zotu6087,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,3,1,0,0,0,0,1
Zotu6088,0,0,0,3,0,5,0,0,0,1,0,2,1,0,0,3,0,0,0,0,1,11,1,2,3,1,2,1,0,4,0,1,0,3,1,2
Zotu6089,1,1,1,1,0,7,0,0,0,8,0,1,14,13,37,0,0,2,3,0,0,2,3,22,0,1,0,2,0,0,0,0,1,1,0,0
Zotu609,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,1,0,28,3,0,0,0,0,1,0,0,0,0,0,0
Zotu6090,0,0,0,0,0,0,0,5,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu6091,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6093,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6094,0,0,0,0,0,0,2,6,9,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6095,0,0,0,0,0,0,8,7,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2
Zotu6096,0,0,0,0,0,0,6,11,9,0,0,0,0,2,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2
Zotu6097,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
Zotu6098,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,5,0,0,0,0,0,0,2,1,1,0,5,1,0,1,3
Zotu6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
Zotu61,0,0,0,0,0,0,62,235,268,0,0,0,2,470,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,121,417,0,0,0,509
Zotu610,7,2,11,3,6,43,0,1,0,312,17,41,1,0,1,10,45,52,0,0,0,28,45,50,54,5,40,60,0,3,0,0,45,1,14,0
Zotu6100,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6
Zotu6101,0,2,2,0,1,12,41,120,46,1,0,5,4,1,0,0,0,3,31,21,8,1,0,9,2,3,18,3,0,3,13,30,8,6,11,16
Zotu6102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6103,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,8,8,0,0,0,6
Zotu6104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,10,0,0,0,8
Zotu6106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu6107,0,0,0,0,0,2,0,16,10,0,0,0,5,9,0,0,0,3,7,1,0,0,0,1,0,0,2,0,0,1,3,6,0,0,0,5
Zotu6108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6109,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0
Zotu611,2,0,1,0,11,0,0,2,1,0,1,5,0,0,0,4,47,4,1,0,0,0,13,0,0,10,0,2,2,3,0,0,0,0,9,0
Zotu6111,0,0,0,0,0,0,1,0,0,0,0,0,29,0,6,0,0,0,3,2,1,0,0,0,4,0,0,0,0,0,2,1,0,0,0,4
Zotu6112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
Zotu6113,0,0,0,0,0,0,0,1,1,5,15,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,2
Zotu6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6118,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6119,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0
Zotu612,0,0,0,10,246,0,1,17,23,1,1,2,0,0,0,0,1,0,0,0,0,1023,2,2,0,0,0,0,0,0,0,0,0,0,25,0
Zotu6120,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6121,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6122,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,7,0
Zotu6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6125,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,7
Zotu6126,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6
Zotu6127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6128,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6129,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu613,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu6131,0,0,0,0,0,0,0,0,0,4,0,170,0,0,5,6,1,2,1,0,0,2,2,13,0,0,0,0,0,7,0,0,0,369,150,0
Zotu6132,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,3,0,0,0,2,7,0,0,0,17
Zotu6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Zotu6134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Zotu6136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,2,0,0,1,0,2,0,0,3,0,0,0,0,2,0,2,0
Zotu6137,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6138,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0
Zotu6139,2,0,2,3,0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,2,3,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0
Zotu614,0,12,0,5,93,6,0,0,1,2,7,0,1,0,0,35,342,34,0,0,0,0,45,0,0,16,0,5,912,12,0,0,51,9,111,0
Zotu6140,0,3,0,2,0,0,0,2,0,0,2,0,1,1,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,4,4,2,0,1,7
Zotu6141,0,0,0,0,0,0,1,0,4,0,0,0,3,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0
Zotu6142,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
Zotu6143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,6,0
Zotu6144,0,0,0,0,18,0,0,0,0,13,5,13,0,0,0,0,9,0,0,0,0,11,77,8,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6145,2,0,2,3,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,3,0,1,0,0,1,1,0,0,1,3,1,2,0,0,3,4
Zotu6146,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0
Zotu6147,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
Zotu6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
Zotu615,9,0,36,0,0,0,0,0,0,0,0,0,147,0,0,2,0,0,0,442,62,1,0,0,6,6,9,0,0,0,101,118,0,0,0,157
Zotu6150,0,0,0,2,2,14,0,0,0,6,1,1,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,0,2,0,0,1,0,0,0
Zotu6151,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,2,2,16,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6152,0,0,1,1,0,8,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,5,10,1,1,1,0,1,0,0,0,1,0,0
Zotu6153,24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0
Zotu6154,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6155,6,0,22,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6156,20,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,12,0,0,0,1,0,0,0,0,1
Zotu6157,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,0,0,0,0,0,0,0,0,0
Zotu6158,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,2,3,0,1,0,9,7,8,0,0,0,0,1,0,0,0,0
Zotu6159,2,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,7,0,0,0,0,3,0,0,0,0,2,3,0,0,0,3
Zotu616,0,2,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,390,234,0,0,0,0,0,0,0,0,0
Zotu6160,11,0,7,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,2,0,3,0,0,0,5,1,0,0,0,3
Zotu6161,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0
Zotu6162,3,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0
Zotu6163,13,180,102,2,2,0,16,4,6,0,0,1,19,2,1,0,0,0,4,3,2,0,0,0,13,7,5,1,1,9,32,23,0,1,5,18
Zotu6164,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,2,0,0
Zotu6165,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,2,19,0,0,0,0,0,0,0,0,1
Zotu6166,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,2,2,2,2
Zotu6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu6168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0
Zotu6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu6172,2,0,0,3,0,1,0,0,0,0,0,0,4,2,2,1,0,0,0,1,4,0,0,0,3,0,5,3,0,2,0,3,0,0,0,1
Zotu6173,1,0,3,5,5,3,0,0,2,0,0,3,0,0,0,5,3,13,0,0,0,0,0,4,6,0,0,7,1,10,0,0,1,0,3,0
Zotu6174,0,0,0,2,8,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,4,1,2,0
Zotu6175,0,1,0,6,14,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,51,4,17,1,0,4,0,7,0
Zotu6176,0,3,2,2,10,7,1,0,0,2,0,18,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,2,0,0,3,1
Zotu6177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu6178,0,0,0,0,0,0,0,0,0,0,0,0,17,3,12,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
Zotu6179,0,0,0,0,0,1,0,0,0,0,0,0,4,9,92,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu618,0,0,0,55,1,4,0,0,0,17,16,29,2,0,0,3,0,1,0,0,0,5,3,3,1,0,0,17,3,2,0,0,11,6,3,0
Zotu6180,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,6,5,0,0,0,13
