,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu5081,0,0,2,0,0,1,0,0,0,0,0,0,5,1,4,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,3,0,0,2,2,4
Zotu5082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5083,0,0,0,3,0,0,5,0,2,1,1,0,1,1,1,10,0,1,10,1,2,1,1,0,0,0,0,0,1,1,0,0,3,3,2,3
Zotu5084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5086,0,0,0,3,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30,0,0,3,0,0,4
Zotu5087,5,0,2,2,0,0,1,18,5,0,0,0,1,0,1,2,0,0,1,8,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zotu5088,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
Zotu509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5092,0,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,1,0,0,0,0
Zotu5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu5098,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5099,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Zotu51,0,149,0,338,806,359,1,0,0,169,60,0,0,130,1,212,1513,184,1,1,0,1,199,0,198,57,0,3037,5150,371,153,50,0,664,93,404
Zotu510,211,69,117,11,1,1,13,15,3,89,32,23,34,6,6,8,1,0,0,1,2,23,7,7,175,816,592,3,6,6,55,148,128,2,7,13
Zotu5108,1,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,2,22,52,0,4,0,2,0,0,0,0,0,5,0,0,0,0,0
Zotu5109,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3,38,0,0,0
Zotu511,0,0,0,0,1,0,0,0,1,2,1,24,0,2,0,26,22,29,4,2,2,0,1,0,1,0,20,2,7,61,4,6,31,51,463,647
Zotu5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0
Zotu5114,0,1,0,0,1,0,0,2,1,0,0,0,2,14,2,0,1,2,68,6,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0
Zotu5115,2,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,4,0,0,0
Zotu5116,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,2,1,2,3,1,6,0,0,2,0,0,0
Zotu5117,1,0,1,11,2,7,1,0,0,1,0,0,2,0,0,4,2,1,0,0,0,1,0,0,2,1,0,1,1,3,0,3,0,1,0,2
Zotu5118,3,0,0,4,0,0,0,0,0,0,0,0,18,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,5,3,0,0,0
Zotu5119,0,7,0,3,21,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0
Zotu512,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,103,0,0,0,0,0,0,0,0,0
Zotu5121,0,1,0,5,1,1,3,4,2,0,0,0,1,1,0,0,1,2,5,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
Zotu5122,0,1,0,2,6,0,0,0,0,0,0,0,0,1,0,3,7,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,0,2
Zotu5123,0,0,1,2,12,8,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Zotu5124,1,0,5,0,0,2,0,0,3,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,1,0,2
Zotu5125,0,0,0,0,0,0,1,1,1,0,1,0,4,0,1,0,1,0,9,0,3,0,0,0,3,1,0,0,0,0,8,3,2,5,1,0
Zotu5126,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu513,6,20,5,15,18,5,3,0,2,30,15,35,57,17,4,47,13,10,6,0,1,36,379,33,0,1,1,4,4,2,7,5,8,8,8,11
Zotu5130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Zotu5131,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,1,1
Zotu5132,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Zotu5133,0,0,0,0,0,5,1,0,1,1,0,0,0,0,2,4,1,1,0,0,1,0,0,2,2,0,0,0,0,1,2,1,0,4,0,2
Zotu5134,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,8,2,0,0,1
Zotu5135,0,0,0,11,0,0,0,0,0,0,0,0,7,3,3,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu5136,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5137,0,0,0,2,0,1,0,0,0,0,1,0,11,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0
Zotu5138,1,0,0,0,0,0,0,0,0,0,1,2,8,5,3,0,0,0,2,0,0,0,0,0,0,2,2,0,1,2,4,13,13,0,2,0
Zotu5139,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu5140,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,13,0,0,1,0,0,1
Zotu5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Zotu5142,0,0,0,8,13,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0
Zotu5143,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,2,0,0,4,0,2,14,0,2,4,0,1
Zotu5144,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5146,0,0,0,0,0,0,0,2,0,4,0,0,2,1,2,0,1,0,0,0,4,1,0,0,0,0,1,4,0,0,16,5,8,7,0,0
Zotu5149,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,9,0,3,0,0,0,2,0,1
Zotu515,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,3,0,0,0,0,0,0,2,0,0,6,0,0,5,0,0,23,0,6
Zotu5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5153,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5154,0,0,0,0,6,2,0,0,0,4,1,0,0,2,0,0,3,0,3,1,0,0,3,0,4,0,0,26,10,1,3,0,0,8,0,1
Zotu5155,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,1,0,0,1,0,0,18,0,4,0,0,0,2,0,1
Zotu5156,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5157,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,7,3,5,0,0,0,0,0,0,8,0,0,5,0,0,6,0,0,37,0,9
Zotu516,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5160,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5161,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0
Zotu5165,0,0,8,0,3,4,0,1,6,5,4,4,0,0,1,6,3,7,1,4,0,0,1,1,1,0,3,4,0,2,1,0,2,97,1,20
Zotu5166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
Zotu5170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5173,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5174,0,9,0,4,36,7,0,0,0,0,2,0,0,6,0,17,163,12,0,0,0,0,7,0,0,0,0,9,322,5,0,3,0,30,2,28
Zotu5175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0
Zotu5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2
Zotu5178,8,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,17,25,0,1,4,0,3,3,0,2,6
Zotu5179,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu5180,2,0,0,1,1,0,0,1,0,4,0,1,4,2,4,0,0,0,1,1,1,12,0,4,2,1,0,4,0,0,0,1,0,0,4,3
Zotu5181,5,0,0,1,0,0,0,1,0,0,0,0,18,4,2,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,7,0,0,0
Zotu5182,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,6,16,18,0,1,0,1,0,1,1,0,1
Zotu5183,7,0,0,1,0,0,0,0,0,0,0,0,49,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,3,0,0,0
Zotu5184,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,5,1,3,2,3,0,1,3,1,0,0,4,3,0,3,0,0,0
Zotu5185,3,1,0,10,1,1,0,0,3,0,0,0,4,1,0,3,0,0,2,4,1,5,0,0,2,0,0,1,0,3,1,3,3,0,0,0
Zotu5186,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,7,10,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5187,2,5,24,0,0,4,7,0,73,0,0,0,0,0,1,0,0,8,0,3,0,0,0,2,3,2,3,1,0,0,0,0,0,1,0,0
Zotu5188,2,1,1,4,1,1,0,1,0,2,0,4,2,0,0,10,0,0,4,1,0,5,1,2,0,0,2,2,1,1,0,0,1,1,3,8
Zotu5189,0,1,2,0,0,0,2,0,9,0,0,1,0,1,0,0,0,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,3
Zotu519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5191,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,2,0,2,0,1,0,1
Zotu5192,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0
Zotu5193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0
Zotu5195,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,20,0,0,2,0,1,0,0,3,4,1,1
Zotu5196,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5197,2,0,0,0,0,0,40,1,0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,11,0,1,0,0,0,3,2,0,0,0,0
Zotu5198,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,5,0,2,0,0,3,5,3,1,0,0,3,0,2
Zotu5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu52,18,0,0,57,0,3,0,0,0,5,1,587,44,0,0,6941,4,49,0,0,0,108,1,8,0,0,9,0,0,13,0,0,4,39,5500,1718
Zotu520,0,20,0,12,46,3,0,0,0,0,0,2,1,18,0,54,601,45,0,0,0,0,17,0,0,0,3,9,0,112,0,6,7,45,0,83
Zotu5200,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
Zotu5201,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu5203,0,0,0,3,0,0,0,0,1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu5204,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5206,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5209,0,0,0,6,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,42,0,0,1,1,0,3
Zotu521,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5210,1,0,0,5,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5211,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,2
Zotu5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,23,16,1,0,1,0,0,0,0
Zotu5213,0,0,1,0,5,3,0,0,0,1,1,15,0,1,1,0,1,0,0,0,0,0,1,16,0,0,0,2,0,1,1,0,0,2,0,0
Zotu5214,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,19,0,0,0,0,0,0,3
Zotu5215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu522,11,141,33,11,7,2,6,18,3,5,0,0,25,20,11,10,13,69,1,1271,345,2,8,3,50,17,9,6,0,0,152,65,28,126,0,9
Zotu5220,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5221,1,1,1,0,0,0,0,1,5,22,4,10,0,1,1,0,0,0,1,0,0,5,5,5,1,0,1,8,1,0,1,0,5,7,0,2
Zotu5222,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5223,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5228,0,2,0,5,1,3,6,0,0,15,0,3,6,0,0,2,4,7,5,0,1,0,3,1,3,0,3,8,1,5,1,2,1,6,3,5
Zotu5229,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,48,3,0,0,0
Zotu523,0,5,0,47,118,6,0,0,1,0,0,105,0,4,0,107,26,6,0,0,0,1,41,0,0,0,8,24,7,49,0,0,12,50,147,621
Zotu5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu5231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Zotu5232,19,0,1,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,7,4,1,0,0,3,0,4,0,0,2,0,0,0,0,0,0
Zotu5233,70,7,10,7,0,0,0,0,2,0,1,0,0,2,0,5,0,0,0,1,0,4,0,0,6,0,4,0,0,0,0,2,0,0,0,0
Zotu5234,4,0,2,6,0,3,0,0,0,2,0,3,5,0,0,35,3,7,0,0,0,10,3,6,0,0,0,1,2,0,0,0,0,5,6,12
Zotu5235,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
Zotu5236,4,0,1,1,1,1,1,0,4,0,0,0,5,1,1,0,0,0,1,77,65,0,0,1,0,1,0,0,0,0,2,0,4,0,0,1
Zotu5237,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,15,27,0,1,1,2,2,13,0,0,0
Zotu5238,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Zotu5239,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,7,22,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,4
Zotu524,72,5,15,914,43,50,8,8,32,29,16,15,40,29,11,49,2,3,30,24,41,33,4,2,21,4,14,52,10,45,104,34,45,17,1,13
Zotu5240,1,1,0,1,0,0,0,0,0,0,0,4,6,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,3,10,4,0,6
Zotu5241,2,0,0,11,4,18,0,0,0,2,1,1,0,0,0,5,1,3,0,0,0,4,6,1,0,0,0,4,2,3,0,0,1,0,0,2
Zotu5242,3,0,4,1,3,6,0,0,2,0,0,0,2,0,1,1,1,1,2,0,0,1,0,0,1,0,1,3,0,1,1,2,0,0,1,1
Zotu5243,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5244,0,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,32,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu5245,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0
Zotu5246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5247,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu5248,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Zotu5249,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu525,82,73,81,0,0,0,0,104,1,0,22,23,0,0,4,0,0,0,2,1,0,0,0,0,54,930,750,0,7,10,0,31,17,0,0,17
Zotu5250,2,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
Zotu5252,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Zotu5254,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5255,0,0,0,0,2,2,0,1,14,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,1,0,5,0,0,0,0,0,1
Zotu5256,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,79
Zotu5257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu526,29,0,1,19,0,0,0,0,0,0,0,3,41,0,1,818,3,26,0,0,0,15,1,1,0,0,5,0,2,6,0,0,3,28,297,175
Zotu5260,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5
Zotu5263,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,8,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Zotu5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
Zotu5266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu5267,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu527,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0
Zotu5270,1,0,1,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,2,0,0,0,0,0,0,7,12,0,0,2,1,3,20,0,0,0
Zotu5272,1,0,0,23,1,1,1,0,0,3,1,0,4,0,1,5,0,6,0,0,1,1,0,2,3,0,0,3,0,1,1,0,0,4,1,1
Zotu5273,3,0,0,15,1,0,1,0,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Zotu5274,0,0,0,7,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,30,0,0,2,0,0,2
Zotu5275,0,0,0,11,8,7,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,13,0,0,3,0,0,2
Zotu5276,0,0,0,10,12,6,0,0,0,5,0,0,2,0,0,0,12,1,0,0,0,0,0,0,2,0,0,145,8,12,3,0,0,5,0,11
Zotu5277,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Zotu5278,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,0,0,3,0,0,3,0,0
