,DLSse01,DLSse02,DLSse03,DLSt01,DLSt02,DLSt03,DPSse01,DPSse02,DPSse03,DPSt01,DPSt02,DPSt03,HLse01,HLse02,HLse03,HLt01,HLt02,HLt03,SLTse01,SLTse02,SLTse03,SLTt01,SLTt02,SLTt03,SLse01,SLse02,SLse03,SLt01,SLt02,SLt03,XSse01,XSse02,XSse03,XSt01,XSt02,XSt03
Zotu685,1,0,1,0,0,0,5,9,5,0,0,0,15,22,28,0,0,0,1,3,55,0,0,0,0,3,6,0,0,0,19,1213,326,0,0,0
Zotu6850,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6851,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6852,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,2,1,2,0,0,0,2,9,5,0,0,0
Zotu6853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6854,0,0,0,1,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,6,0,0,0,0,0,5,0,0
Zotu6855,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Zotu6856,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu6857,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6858,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6
Zotu6859,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,0,3
Zotu686,0,0,0,0,0,1,0,0,0,159,5,6,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,2,0,9,0,0,1,2,31,27
Zotu6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Zotu6866,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3,0,0,0,0,0,0,0,0,0
Zotu6869,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Zotu687,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0
Zotu6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6871,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6872,0,0,0,13,4,4,0,0,0,1,0,4,0,0,0,18,1,1,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,5,2,4
Zotu6873,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu6874,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,5,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,29,0,9
Zotu6875,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6876,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6877,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,3
Zotu6878,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6879,0,0,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,0,0
Zotu6880,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6882,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,2,0,0
Zotu6883,0,0,0,5,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu6884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6886,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,6,0,0,0,0,0,0,1,0
Zotu6887,0,0,0,7,1,7,0,0,0,2,0,5,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,7,1,5
Zotu6888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6889,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2
Zotu689,2,3,2,0,0,0,90,0,254,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,15,497,67,0,0,0,0,27,1,0,0,0
Zotu6890,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6892,0,0,0,0,0,2,1,0,3,1,0,0,2,0,0,0,3,4,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,2
Zotu6893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6896,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
Zotu6899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu69,24,0,29,2,33,8,0,0,0,0,0,11,36,1,2,9,25,170,28,3,1,0,21,6,17,22,0,0,0,10,0,0,1,13,0,30
Zotu690,0,0,0,1,10,2,0,0,0,0,3,3,0,0,0,4,7,12,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,13,1,4
Zotu6900,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Zotu6901,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu6903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6905,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6906,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2
Zotu6907,0,2,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Zotu6909,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu691,1,8,1,9,32,8,0,0,0,0,0,1,0,3,1,7,21,0,2,1,1,7,19,0,1,1,0,7,2,45,0,0,0,0,0,8
Zotu6911,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0
Zotu6916,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,2
Zotu6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6919,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu692,0,2,1,89,6,3,0,0,0,0,0,21,0,1,2,10,4,2,0,0,0,3,0,1,0,0,0,8,4,16,1,0,1,3,3,8
Zotu6920,0,1,1,0,0,0,0,0,0,0,0,0,3,21,3,0,0,0,2,3,0,0,0,0,4,1,4,0,0,0,2,1,1,0,0,0
Zotu6921,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
Zotu6923,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
Zotu6924,6,12,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Zotu6925,274,276,138,0,0,0,1,1,0,0,0,0,35,10,21,0,0,0,17,13,14,0,0,0,21,16,43,0,7,0,7,0,0,0,21,0
Zotu6926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6927,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,2,6,1,0,0,0,1,3,0,0,0,0
Zotu6928,2,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
Zotu6929,1,1,3,0,0,0,116,8,151,0,0,0,49,1,9,0,0,0,11,0,9,0,0,0,118,199,81,0,0,0,5,10,43,0,0,0
Zotu6930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,3,0,1,0,0,0
Zotu6931,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,13,0,0,0,2,2,6,0,0,0
Zotu6932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu6933,0,0,0,0,4,7,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,1,0
Zotu6934,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,1,0,2
Zotu6935,0,0,0,2,8,11,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,0,0,0,3,0,1,0,0,0,0,0,0
Zotu6936,0,0,0,2,0,1,0,0,0,0,0,10,0,0,0,7,2,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,1
Zotu6939,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu694,27,31,29,0,0,0,9,1,3,0,0,0,4,11,8,0,0,0,22,7,5,0,0,0,271,119,148,0,2,0,40,12,15,0,2,0
Zotu6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6947,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Zotu6949,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,4
Zotu695,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,1,12,9,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,2,0,0
Zotu6953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6959,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6962,0,0,0,0,0,0,2,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,4,4,0,0,0
Zotu6964,0,0,0,3,2,3,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,10
Zotu6965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu6967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu6969,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu697,0,0,0,0,0,0,0,0,0,0,28,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,17,1,5,0,0,1,21
Zotu6970,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6971,0,0,1,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
Zotu6972,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6973,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,4,0,0,0,2,0,6,0,0,0
Zotu6974,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,4,13,0,0,0
Zotu6975,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,0,0
Zotu6976,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Zotu6977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,5
Zotu6978,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
Zotu6979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu698,0,0,0,0,27,17,0,0,0,100,4,8,0,0,0,0,0,19,0,0,0,29,53,568,0,0,0,6,0,0,0,0,0,13,3,1
Zotu6980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6982,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
Zotu6983,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,34
Zotu6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Zotu6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0
Zotu6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu6989,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu699,0,0,5,30,24,17,16,0,1,18,18,17,0,1,1,8,45,6,0,0,0,13,16,32,4,0,1,104,67,15,27,0,3,15,6,24
Zotu6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,20,13,0,0,0
Zotu6992,4,0,2,5,0,0,0,0,0,0,0,0,4,0,0,6,0,1,1,0,0,2,0,0,2,3,0,1,0,0,0,0,0,0,0,1
Zotu6993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0
Zotu6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0
Zotu6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
Zotu6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0
Zotu6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu7,21129,15778,22835,0,0,0,1,4,4,0,0,0,660,2171,664,0,0,0,94,54,62,0,0,0,225,271,395,0,142,0,62,85,88,0,115,0
Zotu70,0,1,40,59,460,68,0,0,0,5,38,0,0,0,0,187,1570,160,0,0,0,2,179,0,0,0,0,108,5460,98,0,0,0,268,49,370
Zotu7000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0
Zotu7001,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
Zotu7002,0,0,0,2,4,5,0,0,0,0,1,6,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zotu7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zotu7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7005,0,0,0,1,1,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu7006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2
Zotu7007,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Zotu7008,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu7009,0,1,0,1,2,0,0,0,0,4,3,4,0,0,0,2,2,0,1,0,0,2,9,1,0,0,0,2,2,3,0,0,0,3,1,6
Zotu701,0,1,0,47,36,41,2,0,0,48,9,14,0,3,0,16,4,8,0,2,0,11,3,2,1,1,0,353,12,59,3,11,0,94,9,23
Zotu7010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu7011,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,1,0,2
Zotu7012,0,0,0,5,3,130,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,0,3,0,0,0,3,0,4,0,0,0,3,0,0
Zotu7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
Zotu7014,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
Zotu7015,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,21,0,0,0,1,0,0,0,0,0,1,0,0
Zotu7016,0,0,0,2,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,20,0,0,0,0,1,9
Zotu7018,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7019,2,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu702,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu7025,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,3
Zotu7026,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu7027,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Zotu7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu7029,1,1,2,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,6,1,3,0,0,0
Zotu703,0,1,0,0,0,0,0,0,1,0,0,0,25,10,12,0,0,0,2,0,3,0,0,0,0,3,3,0,0,0,2,2,1,0,0,0
Zotu7031,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0
Zotu7032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
Zotu7034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Zotu7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu7036,0,0,0,3,0,9,0,0,0,2,0,6,0,0,0,57,2,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,1,98,21
Zotu7037,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu704,0,0,6,79,88,67,1,0,0,39,5,0,0,0,0,16,13,8,0,0,0,0,14,0,0,0,0,175,26,62,0,0,0,73,9,22
Zotu7041,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,1,0,2,0,0,0
Zotu7042,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,0,0,0,1,0,2,0,0,0
Zotu7043,56,70,33,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,4,1,0,0,0,0,2,4,1,0,3,0,3,0,0,0,6,0
Zotu7044,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,3,0,0,0
Zotu7045,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0
Zotu7046,2,7,5,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,17,4,1,0,0,0,3,0,1,0,0,0,12,0,0,0,0,0
Zotu7047,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,15,0,0,0,0,1,0,0,0,0
Zotu7048,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
Zotu7049,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0
Zotu705,107,72,63,0,0,0,11,4,5,0,0,0,24,9,21,0,0,0,88,19,9,0,0,0,8,11,17,0,3,0,94,6,14,0,11,0
