,DLSm01,DLSm02,DLSm03,DLSw202001,DLSw202002,DLSw202003,DPSm01,DPSm02,DPSm03,DPSw202001,DPSw202002,DPSw202003,HLm01,HLm02,HLm03,HLw202001,HLw202002,HLw202003,SLTm01,SLTm02,SLTm03,SLTw202001,SLTw202002,SLTw202003,SLm01,SLm02,SLm03,SLw202001,SLw202002,SLw202003,XSm01,XSm02,XSm03,XSw202001,XSw202002,XSw202003
Zotu5875,3,2,0,0,0,0,0,0,1,0,0,0,10,4,0,0,0,0,3,0,1,0,0,0,2,3,6,0,0,0,3,2,14,0,0,0
Zotu5876,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5877,0,0,3,0,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Zotu5878,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu588,0,0,0,0,24,19,0,0,0,33,37,26,0,0,0,211,58,89,0,0,0,1,0,0,0,0,0,80,2,0,0,0,0,276,347,319
Zotu5880,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5882,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5885,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
Zotu5886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5887,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu589,0,3,3,0,19,6,0,0,0,5,11,0,0,9,9,0,11,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,11,12,0
Zotu5890,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu5891,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1
Zotu5895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5896,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5897,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Zotu5898,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,11
Zotu59,0,0,0,1091,72,97,2,4,12,64,65,328,0,0,0,648,1051,1404,20,0,0,979,205,52,0,0,0,4218,6078,2001,0,0,0,65,21,156
Zotu590,99,55,102,2,0,2,3,23,1,0,0,1,21,15,14,0,0,0,0,1,4,3,0,1,101,647,804,1,0,0,202,101,63,0,0,1
Zotu5900,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu5901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5902,0,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,2,0
Zotu5904,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,3,4,0,0,0
Zotu5905,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5907,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5908,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,19,9,0,0,0,2,0,0,0,0,0,17,17,16,0,0,0,0,2,4
Zotu5909,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,3,0,0,0
Zotu591,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,21,0,0,0
Zotu5910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,1,3,3
Zotu5911,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,0,0,2,1,1,0,0,0,0,1,2
Zotu5912,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0
Zotu5913,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,3,5,6,0,0,0,0,0,0
Zotu5914,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,5,6,0,0,0,0,1,0,0,0,0,8,6,9,0,0,0,0,0,4
Zotu5915,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
Zotu5917,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
Zotu5918,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,1
Zotu5919,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0
Zotu592,827,67,32,0,0,0,0,0,0,0,0,0,45,20,152,0,0,0,0,0,0,0,0,0,31,85,105,0,0,0,13,149,44,0,0,0
Zotu5920,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5921,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
Zotu5922,0,0,0,0,0,0,0,0,0,9,9,5,0,0,0,0,3,2,0,0,0,4,8,6,0,0,0,0,0,0,0,0,0,2,0,5
Zotu5923,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0
Zotu5924,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0
Zotu5925,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu5926,0,0,0,0,0,0,1,46,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5928,0,0,0,1,0,0,0,1,0,2,2,5,0,0,0,1,0,0,0,0,0,2,10,3,0,0,0,0,2,0,0,0,0,1,1,1
Zotu593,4,8,4,10,3,5,10,0,11,1,4,0,8,4,0,18,1,11,20,6,0,2,18,8,26,2,3,0,1,9,7,3,2,6,21,7
Zotu5930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12
Zotu5931,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,3,1,0,0,0,0,0,0,0
Zotu5932,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,0,0,3,0,0,0,0,0,0
Zotu5933,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,20,18,1,0,0,0,2,1,2,0,0,0,0,0,0
Zotu5937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0
Zotu5938,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,25,3,4,0,2,1,2,0,0,0,0,0,1,2,2,0,0,0,1,1,1
Zotu594,1,1,14,0,0,0,453,71,2,0,0,0,1,0,3,0,0,0,365,42,30,1,2,0,6,3,3,0,1,0,5,5,1,0,0,0
Zotu5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,1,1,0,0,0,0,3,18,10,0,0,0,0,0,0
Zotu5944,4,1,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,4,8,18,0,0,0,4,12,6,0,0,0
Zotu5945,206,11,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,8,14,0,0,0,0,0,0,0,0,0
Zotu5946,8,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,0,0,0
Zotu5947,14,11,15,0,0,0,91,7,13,0,0,0,9,0,8,0,0,0,4,122,130,0,0,0,67,14,54,0,0,0,7,1,14,0,0,0
Zotu5948,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
Zotu5949,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Zotu595,0,0,1,13,0,15,3,0,1,0,13,0,3,0,0,1,0,9,15,0,2,0,0,10,0,0,0,0,0,0,0,0,2,1,13,1
Zotu5950,3,1,3,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,3,1,0,0,0,0,1,6,12,0,0,0,7,1,12,0,0,0
Zotu5951,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,8,11,1,0,0,0,1,2,0,0,0
Zotu5952,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5953,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5954,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,21,29,0,0,0,0,3,1,0,0,0
Zotu5955,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
Zotu5956,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu5957,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1
Zotu5958,3,3,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,33,20,0,0,0,0,4,2,0,1,1
Zotu5959,0,0,9,0,0,0,0,0,17,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
Zotu596,0,0,0,1,0,0,11,6,9,0,0,1,0,0,0,3,1,0,26,1,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0
Zotu5960,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5962,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Zotu5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,3,0,1,0
Zotu5964,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
Zotu5965,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5966,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5967,0,0,1,0,0,2,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0
Zotu5968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Zotu597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,66,0,0,0
Zotu5970,0,0,1,1,1,1,0,0,2,0,0,0,3,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Zotu5971,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,3,0,2,0,1,0,0,0,0,0,2,0
Zotu5973,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu5974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Zotu5976,0,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,0,1,6,4,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0
Zotu5977,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5978,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Zotu5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu598,1,0,4,0,6,6,1,5,0,3,4,1,3,2,0,3,2,3,2,0,0,0,12,0,0,0,0,0,0,12,0,0,28,14,21,4
Zotu5980,0,2,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5981,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Zotu5982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,11,14,7
Zotu5983,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu5984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu5985,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu5986,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,4,12,2,0,0,1
Zotu5987,1,3,1,0,0,1,5,1,0,0,0,0,2,0,0,0,1,0,0,8,81,0,0,1,5,6,12,0,0,0,0,0,7,0,2,0
Zotu5988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Zotu5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu599,0,0,0,145,52,93,0,0,0,4,11,3,0,0,0,22,70,73,1,0,0,30,13,9,0,0,0,107,180,165,0,0,0,20,46,25
Zotu5990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5991,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu5992,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,9,7
Zotu5993,0,0,0,5,7,9,0,0,0,1,4,0,0,0,0,0,8,1,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,1
Zotu5994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5995,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1
Zotu5998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5999,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0
Zotu6,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,62,0,7,25,57,0,0,0,0,0,0,0,0,0,0,0,0
Zotu60,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu600,99,67,854,0,1,5,57,25,1791,0,0,0,34,20,73,0,0,0,12,47,44,1,0,1,170,67,110,1,0,0,29,11,43,0,1,1
Zotu6000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu6001,0,0,5,0,0,0,0,0,1,0,0,0,3,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0
Zotu6002,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0
Zotu6004,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
Zotu6005,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu6006,0,0,0,0,1,1,0,0,0,7,11,0,0,0,0,0,3,2,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,3,1
Zotu6007,1,0,0,0,2,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0
Zotu6008,0,0,0,0,2,0,0,0,0,13,3,4,0,0,0,0,1,0,0,0,0,2,5,3,0,0,0,1,0,0,0,0,0,3,1,1
Zotu6009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu601,0,0,0,0,7,27,0,0,0,272,457,539,0,0,0,3,30,49,0,0,0,125,138,91,0,0,0,66,2,1,0,0,0,12,31,31
Zotu6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,0,0,0,2
Zotu6011,0,0,0,0,0,1,0,0,0,1,7,10,0,0,0,0,0,1,0,0,0,5,3,3,0,0,0,2,0,0,0,0,0,0,1,0
Zotu6012,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
Zotu6013,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Zotu6014,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3
Zotu6015,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6016,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,37,34,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0
Zotu6017,0,0,0,0,0,0,0,0,4,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,31,0,0,0
Zotu6018,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6019,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,2,2,0,0,0,2,0,13,1,0,0,0,0
Zotu602,0,0,0,51,0,0,0,0,0,1,2,5,0,0,0,26,38,78,0,0,0,45,52,0,0,0,0,251,398,480,0,0,0,0,0,6
Zotu6020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6021,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
Zotu6024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,10,0,0,0
Zotu6025,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
Zotu6026,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu603,0,0,0,61,0,0,0,0,0,0,0,7,0,0,0,34,51,69,0,0,0,29,40,0,0,0,0,251,333,411,0,0,0,0,0,12
Zotu6030,1,1,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0
Zotu6031,29,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,2,7,0,0,0,0,0,0,0,0,0
Zotu6032,2,0,3,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0,0,2,0,2,0,0,1
Zotu6033,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
Zotu6034,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6035,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6036,2,1,3,0,3,4,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,10,0,0,0
Zotu6037,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,5,2,1,0,0,0
Zotu6038,1,0,0,0,0,0,3,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0
Zotu6039,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu604,33,13,15,6,1,2,10,16,8,0,1,17,29,11,13,41,0,3,24,21,15,20,2,15,18,22,17,44,19,2,29,33,24,6,6,44
Zotu6040,2,2,0,0,0,0,0,0,1,0,0,0,7,5,0,0,0,0,4,2,1,0,0,1,1,2,0,0,0,0,1,2,1,1,0,0
Zotu6041,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6042,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6043,0,0,2,0,9,8,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,1,0,0,0,0,1,1,2,0,1,0,0,0,3
Zotu6044,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6045,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2
