,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu6719,0,1,0,0,0,0,0,5,0,3,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,4,1,6,0,0,24,9,5,2,0,0
Zotu672,0,0,0,1,1,1,1,0,0,49,1,2,0,0,1,40,75,30,2,1,34,0,0,0,0,0,35,51,0,1,33,25,0,322,77,1
Zotu6720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6721,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,2,0,2,0
Zotu6722,2,22,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,0,0
Zotu6723,2,0,3,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,1,0,0,1,0,0
Zotu6724,0,2,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6725,12,14,21,29,22,42,9,24,11,15,7,11,26,46,12,16,2,20,14,18,14,12,9,7,33,67,19,11,2,29,25,19,76,11,8,8
Zotu6726,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2
Zotu6727,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6728,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6729,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu673,3,0,1,4,5,2,1,3,0,2,5,0,0,0,0,0,1,0,0,13,0,2,0,4,0,1,0,2,9,2,1,1,0,3,8,21
Zotu6730,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6732,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu674,4,3,6,3,3,1,34,6,21,356,21,27,4,0,5,4,0,0,1,4,3,19,17,16,25,11,34,45,0,1,26,1,8,22,3,1
Zotu6740,0,1,1,0,0,0,0,1,0,21,1,1,1,1,0,0,0,0,0,0,0,2,3,4,0,0,3,3,0,0,2,0,1,4,0,1
Zotu6741,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Zotu6743,2,0,4,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0
Zotu6744,0,0,8,1,0,0,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,5,4,5
Zotu6745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Zotu6746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6747,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6748,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,10,2,3,0,0,0,0,0,0,0,0,0,0,0
Zotu6749,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu675,135,63,44,6,3,4,3,29,3,34,26,26,9,28,15,37,0,37,102,73,31,5,11,10,24,4,64,23,13,15,90,112,42,69,84,16
Zotu6751,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6757,2,1,2,1,1,0,0,0,0,1,0,0,1,3,0,1,0,0,2,0,0,0,1,0,2,0,17,4,2,0,0,0,1,3,0,0
Zotu6758,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6759,0,0,3,1,0,0,0,4,0,0,0,0,16,0,1,0,0,1,0,2,0,4,0,0,4,2,0,0,1,0,1,0,0,0,0,0
Zotu676,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6760,0,0,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu6761,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6764,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu677,13,22,2,3,0,25,1,28,0,36,2,35,42,8,17,35,0,35,164,29,39,0,0,19,65,131,51,23,2,33,245,168,78,83,41,6
Zotu6770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6771,0,0,0,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0
Zotu6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6778,0,0,0,6,10,3,0,1,3,0,0,0,2,2,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0
Zotu6779,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu678,26,11,183,15,2,11,184,204,203,6,12,0,40,13,221,6,2,4,29,0,4,7,3,13,88,18,76,2,0,2,30,1,32,4,27,0
Zotu6780,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Zotu6782,1,1,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,0,0
Zotu6784,0,0,4,0,0,0,0,1,5,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Zotu6785,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6786,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu6787,3,8,2,0,0,0,0,1,1,0,1,1,1,2,3,1,0,0,4,1,0,0,0,0,0,2,1,0,0,4,1,2,1,0,1,2
Zotu6788,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu6789,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Zotu679,11,17,43,138,27,29,13,21,80,32,1,20,109,35,38,67,10,17,32,9,20,29,14,16,50,46,24,29,0,40,69,42,67,23,21,18
Zotu6793,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Zotu6794,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11
Zotu6795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6797,0,0,3,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0
Zotu6799,1,0,2,2,0,0,0,0,0,0,0,0,4,1,2,1,0,1,14,2,0,0,1,0,0,0,0,1,1,0,7,1,1,0,0,0
Zotu68,2,1,0,2,28,1,11,2,40,0,2,0,0,16,0,26,73,15,35,3,344,0,24,0,31,2,1,0,3,3,0,25,0,28,49,0
Zotu680,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6800,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
Zotu6801,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Zotu6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6809,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu681,0,1,0,47,621,49,0,0,0,0,0,1,1,51,0,0,0,0,0,0,66,0,67,0,63,0,0,61,0,62,0,0,0,0,0,0
Zotu6810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu6813,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6814,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Zotu6815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6816,0,0,0,0,3,5,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0
Zotu6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu682,14,12,16,23,80,14,2,4,9,12,9,11,17,12,1,59,33,7,21,76,28,19,22,5,15,2,15,11,4,15,4,15,3,21,20,278
Zotu6820,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6822,0,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,4,6,0,0,2,0,0
Zotu6827,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,6,21,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1
Zotu6828,0,0,0,0,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Zotu683,0,1,2,2,1,1,16,0,40,3,1,0,1,0,0,0,8,1,68,0,0,2,2,0,0,0,1,1,0,0,0,5,1,1,1,0
Zotu6830,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,0,1,0,0
Zotu6831,1,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0
Zotu6832,8,4,2,0,0,0,4,0,0,0,0,0,1,2,1,1,0,0,16,8,1,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0
Zotu6833,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6834,1,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0
Zotu6835,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2
Zotu6836,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,8,2,0,2,0
Zotu6837,0,7,3,2,0,0,0,1,0,0,0,2,5,2,2,0,0,2,7,10,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0
Zotu6838,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu684,0,0,0,0,0,48,0,0,0,0,0,0,1,1,30,44,0,535,0,0,40,0,0,53,0,44,0,0,0,0,0,42,0,63,84,0
Zotu6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6842,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu6844,0,0,0,2,2,4,0,0,2,0,0,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6845,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6847,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6849,7,6,20,34,8,4,3,17,17,5,0,3,12,3,2,12,0,2,3,4,1,7,3,3,3,13,4,13,0,21,4,3,8,3,4,0
Zotu685,10,2,10,0,1,5,37,10,0,6,0,1,21,9,54,2,2,6,2,7,1,6,4,3,17,6,52,5,1,2,13,1,23,4,0,0
Zotu6851,2,0,0,0,0,6,0,0,0,0,0,0,0,1,14,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Zotu6852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6853,1,0,2,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Zotu6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu6855,1,0,2,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6856,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2
Zotu6857,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6858,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6859,5,1,6,3,1,4,0,9,25,1,1,0,1,1,0,2,0,0,1,1,0,0,0,1,3,2,0,0,4,2,2,0,1,2,1,0
Zotu686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6860,0,0,2,2,3,19,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,2,0,3,0,4,0,0,0,0,0,0
Zotu6861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Zotu6862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu687,4,0,0,7,7,7,0,2,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,23,2,0,0,0,0,14,38
Zotu6870,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,8,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,5
Zotu6871,2,21,2,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
Zotu6872,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0
Zotu6873,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6874,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Zotu6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6876,0,1,0,0,0,0,1,0,0,3,0,11,1,0,0,0,13,0,0,0,0,2,3,2,0,0,0,0,0,3,0,1,5,0,0,0
Zotu6877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Zotu6878,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu6879,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu6881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6882,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,3,2
Zotu6888,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,24,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,2,5,0
Zotu689,11,21,9,1,2,0,1,1,6,5,3,6,6,2,2,11,29,8,45,588,1,2,0,0,3,5,12,1,34,7,2,19,3,1,8,64
Zotu6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6893,1,3,4,0,0,1,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,4,3,1,1,3,1,1,0,2,1,3,1
Zotu6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6897,7,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Zotu6898,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0
Zotu6899,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu69,0,0,0,0,0,0,139,4,22,0,1,0,1,1,0,0,128,0,56,2,0,1,0,0,0,0,0,0,15,1,0,0,0,0,1,9
Zotu690,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,20
Zotu6900,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0
Zotu6901,0,0,5,2,3,0,0,0,0,0,2,3,1,0,0,2,0,0,0,0,0,17,2,2,0,0,0,0,0,0,0,0,0,1,1,0
Zotu6902,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,19,0,2,0,1,1,3,0,0,0,0,0,0,0,1,0,2,0,3,3,2
Zotu6903,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,13,0,1,0,5,0,0,0,0,0,0,1,0,2,3,0
Zotu6905,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6906,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Zotu6907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Zotu6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6909,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu691,2,2,3,2,1,1,15,1,4,70,10,4,1,1,3,1,1,0,23,3,0,7,17,5,1,0,11,15,2,1,18,0,5,7,0,1
Zotu6910,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,4,19,2,2,0,0,0,0,0,0,0,0,0,0,0
Zotu6911,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Zotu6912,0,0,2,1,14,3,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,8,0,0
Zotu6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6918,0,0,4,7,1,0,0,0,0,0,0,0,9,0,0,4,0,1,0,0,0,2,0,0,0,1,2,2,0,0,2,0,1,2,2,0
Zotu6919,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu692,42,10,214,14,1,2,14,429,398,3,20,1,43,18,54,6,1,3,2,0,5,16,4,1,74,25,25,0,0,1,27,0,23,1,59,0
Zotu6920,0,0,0,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,2,0,5,0,0,1,0,0,0
Zotu6921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu6922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
