,DLSse01,DLSse02,DLSse03,DLSt01,DLSt02,DLSt03,DPSse01,DPSse02,DPSse03,DPSt01,DPSt02,DPSt03,HLse01,HLse02,HLse03,HLt01,HLt02,HLt03,SLTse01,SLTse02,SLTse03,SLTt01,SLTt02,SLTt03,SLse01,SLse02,SLse03,SLt01,SLt02,SLt03,XSse01,XSse02,XSse03,XSt01,XSt02,XSt03
Zotu1575,4,1,4,0,0,1,0,0,1,0,0,0,3,1,2,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1576,0,0,0,18,8,9,1,0,0,32,1,12,0,0,0,11,1,3,0,0,1,17,7,14,5,2,0,11,3,4,4,5,1,11,2,11
Zotu15765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
Zotu15769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Zotu15770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Zotu15779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Zotu1578,0,0,0,1,0,0,0,0,0,156,17,25,0,0,0,0,0,0,0,0,0,29,20,27,0,0,0,41,0,0,0,0,0,35,0,0
Zotu15784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1579,1,0,0,1,2,0,5,2,0,1,4,4,2,1,0,3,0,0,2,3,0,2,9,0,2,1,0,2,0,1,3,0,0,2,1,2
Zotu158,0,0,0,289,2518,126,28,0,0,82,62,81,0,0,0,121,0,0,0,0,0,1209,268,55,29,88,0,142,0,162,29,0,0,0,3,212
Zotu1580,0,0,0,42,12,4,1,0,0,2,0,7,0,0,0,26,0,11,0,0,0,1,3,2,1,3,0,7,0,15,0,0,0,10,20,5
Zotu15805,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu15809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1581,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,5,2,1,7,0,5,5,4
Zotu15814,6,1,3,0,0,0,0,0,0,0,0,0,13,18,22,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1
Zotu15815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1582,0,0,0,56,8,45,4,1,1,14,2,8,0,0,0,31,0,8,0,0,1,8,1,7,4,7,1,15,0,9,6,2,3,11,13,33
Zotu15820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
Zotu15831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu15834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1584,15,9,7,0,0,2,27,1,11,0,2,0,2,2,0,0,0,0,10,3,3,0,0,0,42,13,22,1,1,1,5,0,1,0,5,5
Zotu15848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1585,2,2,1,0,0,1,2,9,16,0,1,0,26,17,11,0,0,0,1,3,22,0,0,0,1,0,18,0,3,0,29,57,91,0,0,0
Zotu15853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Zotu15859,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4
Zotu1586,4,1,0,0,0,0,2,0,0,0,0,0,2,3,3,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1
Zotu15867,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1587,1,2,0,16,6,9,3,0,0,8,3,3,3,0,0,39,60,11,5,2,0,7,2,12,3,0,0,5,1,6,10,3,0,9,9,33
Zotu15872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1588,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,9,1,6,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,20,0
Zotu15880,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zotu15882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1589,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15891,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Zotu159,0,1,141,4,1,2,6,67,130,30,102,22,0,0,104,3,0,5,0,1,220,12,10,15,19,15,114,16,50,9,14,63,73,16,46,9
Zotu1590,0,0,1,6,5,61,0,0,0,0,0,0,0,0,0,5,0,150,0,0,0,0,0,8,0,0,0,2,0,2,0,0,0,5,10,0
Zotu15901,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1591,0,0,0,14,0,1,8,0,0,0,0,1,0,0,0,55,4,4,0,0,0,8,0,0,4,0,0,1,0,0,4,0,0,9,15,19
Zotu15912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1592,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0
Zotu15925,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0
Zotu1593,0,0,0,76,8,7,3,0,0,2,1,0,1,0,0,59,0,15,0,0,0,17,0,0,6,6,0,9,0,3,12,0,0,29,21,23
Zotu15931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1594,6,9,9,8,15,13,0,5,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,24,10,100,30,10,0,14,0,12,11,0
Zotu1595,12,10,13,1,7,1,3,1,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,10,78,0,4,2,2,0,16,0,2,13
Zotu15950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu15956,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1596,0,0,0,4,5,19,0,0,0,2,2,13,0,0,0,2,1,4,0,0,0,1,1,5,0,1,0,3,0,3,2,0,0,0,0,0
Zotu15969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1597,17,7,6,0,0,0,14,28,22,0,1,0,5,2,2,0,0,0,74,6,10,0,0,0,13,3,11,0,7,0,5,40,14,0,2,6
Zotu15971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1598,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,19,0,28,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,179,43,0
Zotu15980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15989,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1599,8,2,0,9,6,3,1,2,0,0,5,5,0,1,0,3,0,1,4,0,1,5,6,3,9,9,3,10,0,21,4,2,0,0,6,4
Zotu15991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Zotu15996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16,8,8,1,12,1,0,5,0,0,70,4,0,8,1,0,6,2,3,6,2,1,5,1,1,9,6,1,95,9,2,2,2,0,80,5,11
Zotu160,0,0,1,114,2,40,127,0,0,0,0,0,1,0,0,2314,0,567,0,0,2,216,5,92,155,0,1,0,0,1,176,0,0,181,290,1278
Zotu1600,0,0,0,4,54,10,0,0,0,10,6,21,0,0,0,5,0,5,0,0,0,41,18,88,0,3,0,1,0,22,0,0,0,0,0,2
Zotu16005,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16007,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1601,0,0,1,9,2,3,0,1,0,6,5,7,0,0,0,4,1,3,0,0,0,4,1,2,0,4,1,6,3,2,1,2,0,5,9,0
Zotu16010,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu16017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1602,0,1,0,1,1,1,3,0,0,35,5,5,0,0,0,1,1,0,0,1,0,11,1,3,3,2,0,5,0,1,3,1,0,8,3,7
Zotu16021,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1603,1,0,0,128,20,25,2,5,0,8,5,12,2,0,0,51,4,23,2,0,0,12,7,7,2,21,1,19,3,40,2,1,0,21,26,36
Zotu16031,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu16037,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1
Zotu16038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1604,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,50,194,1,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,2,8,19
Zotu16046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1605,2,0,0,9,11,16,0,2,2,3,0,12,0,0,1,6,1,7,0,0,1,5,2,6,2,6,1,6,2,39,1,2,0,4,9,2
Zotu16050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Zotu16055,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Zotu16057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu1606,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu16073,0,0,0,17,3,2,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,0,1,0,5,0,0,0,0,0,1
Zotu16075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu16079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1608,0,0,0,25,11,32,2,1,1,10,6,5,0,0,0,17,0,11,0,0,0,1,1,2,3,3,1,13,0,10,0,1,1,5,8,8
Zotu16082,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1609,0,0,0,16,0,0,0,0,0,13,15,14,0,1,0,18,0,0,0,0,0,285,13,8,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16093,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu161,15,1,9,127,123,103,9,22,43,192,25,233,12,0,7,66,4,39,9,3,20,48,78,46,19,13,30,118,15,276,14,12,22,80,39,63
Zotu1610,0,0,0,2,21,9,0,0,0,1,2,2,0,0,0,0,1,5,0,0,0,3,11,8,0,0,0,0,0,1,0,0,0,1,1,0
Zotu16101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Zotu16105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
Zotu1611,1,0,0,0,0,0,0,3,2,0,0,0,3,4,6,0,5,0,3,0,1,0,0,0,0,0,1,0,0,0,2,2,6,0,0,3
Zotu16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu16118,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1612,5,1,0,3,1,1,0,3,4,2,1,4,2,1,0,1,0,0,7,0,1,2,0,0,1,5,0,0,2,3,1,2,0,3,12,0
Zotu16124,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1613,0,0,0,0,0,0,3,14,3,0,0,0,0,0,1,0,0,0,5,4,3,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0
Zotu16137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu16140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1615,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,2,0,0,0,0,0,2,0
Zotu1616,0,3,0,1,0,0,1,0,0,0,0,3,0,1,0,3,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,3,9,0
Zotu16160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu16164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zotu16166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu1617,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,29,16,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16172,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16188,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1619,7,0,0,0,0,0,8,6,5,0,0,0,5,4,4,0,2,0,38,10,7,0,0,0,1,0,0,0,0,0,7,2,4,0,0,1
Zotu16196,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu162,0,1,4,0,0,0,5,8,17,0,0,0,16,17,20,0,42,0,4,3,38,0,0,0,0,0,11,0,4,0,20,77,77,0,0,0
Zotu1620,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,39,0,0,0,1,0,1,0,1,0
Zotu16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16201,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu16202,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16206,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu1621,0,1,0,9,2,12,5,1,5,1,1,2,0,1,0,3,6,3,0,0,0,2,1,2,11,3,8,0,3,2,9,1,2,2,2,12
Zotu16215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16216,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16219,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1622,0,1,13,8,0,0,0,0,0,0,0,0,0,5,12,12,0,0,0,2,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16220,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16223,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu16226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1623,0,1,1,2,5,4,8,0,0,9,11,5,1,24,1,10,0,5,0,4,0,0,2,1,7,3,0,12,0,30,16,5,0,59,9,1
Zotu16233,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Zotu16234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1624,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,0,0
Zotu16243,5,4,3,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,5,0,3,0,1,0,0,2,1,0,0,0
Zotu16244,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1
Zotu16246,2,0,1,30,13,14,1,1,0,6,6,8,0,0,0,14,4,11,1,0,0,5,8,7,1,4,0,8,2,8,0,0,1,7,10,12
Zotu1625,0,0,0,77,8,3,0,1,0,10,1,5,0,0,0,9,0,1,0,0,0,8,3,1,0,3,0,18,0,17,0,0,0,5,5,0
Zotu16251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Zotu16259,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1
Zotu1626,0,0,1,0,0,0,9,60,19,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Zotu16263,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu16265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
