,DLSs01,DLSs02,DLSs03,DLSt01,DLSt02,DLSt03,DPSs01,DPSs02,DPSs03,DPSt01,DPSt02,DPSt03,HLs01,HLs02,HLs03,HLt01,HLt02,HLt03,SLTs01,SLTs02,SLTs03,SLTt01,SLTt02,SLTt03,SLs01,SLs02,SLs03,SLt01,SLt02,SLt03,XSs01,XSs02,XSs03,XSt01,XSt02,XSt03
Zotu7664,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,1,2,1,3,0,1,0,0,0,0,0,0,1,0,0
Zotu7665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7666,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,9,19,0,0,0,0,1,0,0,0,0
Zotu7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu767,0,3,10,0,0,0,4,3,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7670,0,0,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu7671,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0
Zotu7672,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu7674,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
Zotu7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu7677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7678,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,3
Zotu768,0,0,0,1,1,1,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,2,9,19,42,0,2,2
Zotu7682,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,2,0,0,0,1,0,0,0,0,0
Zotu7683,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,5,2,1,0,0,1,1
Zotu7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
Zotu7687,6,7,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0
Zotu7688,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
Zotu7689,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0
Zotu769,3,0,3,0,0,0,2,0,0,0,1,24,0,0,1,46,0,30,0,0,0,0,1,0,0,0,3,0,0,44,0,0,1,42,76,0
Zotu7690,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Zotu7691,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,1
Zotu7692,1,0,0,2,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
Zotu7693,8,7,15,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,3,10,0,0,0
Zotu7694,1,2,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu7695,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,47,0,0,0,0,0,0,0,0,0
Zotu7696,0,0,3,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0
Zotu7697,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu7698,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,13,0,1,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0,0,0
Zotu7699,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu77,47,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,102,0,47,0,0,0,0,0,3,0,0,0
Zotu770,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,693,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,2
Zotu7700,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,16,2,0,0,2,0,0,0,0,0,0,0,0,0
Zotu7701,0,0,0,0,0,0,3,0,0,0,0,0,13,8,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,1
Zotu7702,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0
Zotu7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
Zotu7705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu7706,1,0,0,0,5,3,0,1,0,1,0,3,0,0,0,1,1,3,0,0,0,1,3,5,0,2,1,1,0,1,0,0,1,3,3,0
Zotu7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
Zotu7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Zotu7709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu771,4,3,33,0,7,0,1,2,19,8,6,8,0,0,3,3,19,0,1,0,2,6,43,6,10,0,12,0,4,0,2,5,8,3,2,3
Zotu7710,0,0,0,0,0,0,0,0,1,0,0,0,5,2,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Zotu7711,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Zotu7712,0,0,0,127,4,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,10,0,1,0,0,1,0,0,0
Zotu7713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0
Zotu7715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0
Zotu7716,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Zotu7717,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Zotu7718,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,16,0,0,0,0,1,0,0,2,5,20,0,0,0,0,0,0,0,0,0
Zotu7719,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,11,0,0,0,0,0,0,0,0,0
Zotu772,2,0,0,0,0,0,0,0,0,0,0,0,11,6,18,0,11,1,9,7,8,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0
Zotu7720,6,13,9,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu7721,0,0,0,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,10,1,2,1,0,0
Zotu7722,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,3,1,2,1,1,0,0,1,0,2,0,0,0,1
Zotu7723,1,0,29,0,0,0,1,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0
Zotu7725,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,0,0,1
Zotu7726,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,10,2,10,0,0,0,1,1,1,0,0,0
Zotu7727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu7729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu773,0,1,2,2,1,1,0,2,0,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,7,2,0,1,0,0,3,3,1,0,1,3
Zotu7730,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Zotu7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7733,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,1,1,0,0,0,4,0,10,0,0,1,0,0,0,2,0,0,0,0,0
Zotu7734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7735,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0
Zotu7736,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0
Zotu7737,0,0,0,6,1,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0
Zotu7738,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Zotu7739,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0
Zotu774,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,2,1,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0
Zotu7740,0,0,0,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu7741,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0
Zotu7742,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,15,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu7743,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu7744,0,9,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,12,0,0,0
Zotu7745,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Zotu7746,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Zotu7747,0,0,0,0,0,11,1,0,0,1,0,0,0,1,0,0,4,2,1,1,0,0,0,0,0,2,0,1,0,2,0,0,0,2,6,2
Zotu7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,50,0,0,0,0,0,0,0,0,0
Zotu7749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Zotu775,0,0,0,1,2,13,0,0,28,22,0,37,0,0,0,23,11,34,14,19,21,2,0,7,0,0,0,16,17,45,1,35,0,45,26,38
Zotu7750,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu7753,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Zotu7754,0,0,0,0,0,0,0,0,0,1,2,1,7,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,3,1,0,1,0
Zotu7755,0,0,0,2,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu7756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu7757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Zotu7758,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0
Zotu7759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0
Zotu776,2,1,10,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0
Zotu7760,0,0,0,1,1,0,0,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0
Zotu7761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Zotu7762,0,0,0,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,3,0
Zotu7763,0,0,0,1,3,3,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0
Zotu7764,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
Zotu7765,7,1,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,10,0,0,0,0,8,2,0,0,0
Zotu7766,3,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,9,1,4,0,0,0,0,2,0,0,0,1
Zotu7767,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7769,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,0,0,0,0,0,0
Zotu777,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
Zotu7770,2,1,2,3,3,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Zotu7773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7774,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu7775,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
Zotu7776,3,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
Zotu7777,1,0,1,4,2,3,1,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0
Zotu7778,0,0,0,0,1,0,0,1,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,5,1,0,1
Zotu7779,0,0,0,0,0,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0
Zotu778,0,1,7,0,0,0,0,0,0,0,0,0,61,642,58,0,0,0,1,46,1,0,0,0,0,0,1,0,0,0,75,110,76,0,0,0
Zotu7780,3,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0
Zotu7781,1,0,1,2,1,5,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0
Zotu7782,0,0,0,6,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,2,0,3,0,0,0,0,0,0
Zotu7784,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7785,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7787,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
Zotu7788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu779,0,0,0,33,39,21,0,0,24,0,22,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,40,8,38,0,0,6,0,101,1
Zotu7790,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Zotu7791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Zotu7793,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu7794,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,36,3,0,0,0,0,1,0,0,0,0
Zotu7795,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Zotu7796,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1
Zotu7797,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu7798,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Zotu7799,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,1,1,0
Zotu78,0,0,0,292,357,302,0,0,776,1,315,1,0,2,1,2,0,0,26,35,36,2,0,1,0,0,0,341,138,346,86,8,179,2,988,102
Zotu780,0,0,0,37,18,26,0,0,0,11,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139,140,24,0,38,1,10,43,0
Zotu7800,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3
Zotu7801,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
Zotu7802,10,2,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,10,0,1,0,0,0,0
Zotu7803,0,0,0,3,0,2,1,0,0,1,1,4,0,0,0,2,0,1,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu7804,0,2,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,2,3,0,1,2,0,0,0,0,0,0
Zotu7805,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,15,3,0,0,2,0,0,0,0,0,0
Zotu7806,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0
Zotu7807,18,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0
Zotu7808,11,5,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Zotu7809,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,2,2,0,0,0
Zotu781,171,172,403,1,0,0,7,19,0,1,1,0,34,69,48,0,0,0,1,3,4,3,0,0,10,18,17,0,11,0,100,199,25,0,0,10
Zotu7810,0,0,1,0,0,0,7,4,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Zotu7811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7812,0,0,2,0,0,0,3,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,1
Zotu7814,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,2,0,0,2,0,1,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7815,1,1,0,0,1,1,0,0,0,4,0,0,0,2,0,0,3,0,0,0,0,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0
Zotu7817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,1,13,0,0,0,0,0,0,1,1,0
Zotu7818,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,0,3,0,3,0
Zotu782,4,63,32,17,15,420,2,1,0,7,0,0,0,0,0,0,0,43,1,1,1,0,0,51,1,1,1,36,1,34,1,1,0,0,0,0
Zotu7820,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7821,0,0,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
Zotu7822,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1
Zotu7823,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0
Zotu7824,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0
Zotu7825,1,8,2,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6,0,0,0,6,0,0,0,1,0,0,0,0,0
Zotu7826,18,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,26,0,0,0,0,0,0,0,0,0
Zotu7827,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0
Zotu7828,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,8,0,12,0,0,0,1,0,0,0,0,0
Zotu7829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0
Zotu783,85,81,89,24,95,10,8,6,4,2,2,1,31,18,24,17,6,6,5,4,8,5,14,0,144,128,211,10,3,10,15,16,20,10,9,7
Zotu7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu7831,0,8,3,0,0,0,0,3,0,0,1,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Zotu7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu7833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu7834,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
Zotu7835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu7836,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,2,0,0,0,0,7,14,0,0,0,1,3,0,0,0,0
Zotu7837,0,0,0,2,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
