,DLSm01,DLSm02,DLSm03,DLSse01,DLSse02,DLSse03,DPSm01,DPSm02,DPSm03,DPSse01,DPSse02,DPSse03,HLm01,HLm02,HLm03,HLse01,HLse02,HLse03,SLTm01,SLTm02,SLTm03,SLTse01,SLTse02,SLTse03,SLm01,SLm02,SLm03,SLse01,SLse02,SLse03,XSm01,XSm02,XSm03,XSse01,XSse02,XSse03
Zotu6190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Zotu6191,0,0,4,0,0,1,1,2,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,3,5,0,2,0,2,1,0,0
Zotu6192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Zotu6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6195,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6196,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6199,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Zotu62,0,0,0,1,5,3,0,0,1,1204,1303,8911,0,0,0,1,5,4,0,81,1,619,547,793,0,0,0,59,2,632,0,0,0,63,88,574
Zotu620,4,19,17,2,0,3,10,1,38,7,5,7,33,12,4,4,8,0,24,39,11,0,3,1,15,5,22,7,10,4,21,5,3,8,17,14
Zotu6200,0,0,0,8,5,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,3,0,2,0,0,0,0,0,0
Zotu6201,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Zotu6202,0,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,7,4,0,0,0
Zotu6204,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6205,2,4,2,0,0,2,2,5,5,0,0,0,4,1,2,0,0,1,5,2,2,0,0,0,1,1,3,2,8,0,2,4,5,1,1,0
Zotu6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6209,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0,0,0
Zotu621,10,12,19,0,0,0,48,39,15,5,3,3,29,5,2,0,0,0,18,13,9,0,0,0,48,28,38,6,6,3,83,14,112,3,4,5
Zotu6211,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,2,2,0,0,0,1,1,21,0,0,0,0,0,1,0,0,0,1,0,2
Zotu6212,1,1,0,1,0,0,0,3,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0
Zotu6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,5,0
Zotu6214,0,2,0,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Zotu6215,0,0,1,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6216,0,0,1,0,0,0,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0
Zotu6217,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
Zotu6218,0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu622,0,0,22,0,0,0,14,0,6,16,0,1,26,0,6,0,0,0,9,26,25,0,0,0,0,7,6,27,5,0,5,20,0,39,0,0
Zotu6220,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6221,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0
Zotu6222,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Zotu6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,3
Zotu6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6225,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,17,3,0,0,0
Zotu6226,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6227,1,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,3,7,0,0,0,2,0,1
Zotu6228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
Zotu6229,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Zotu623,0,0,0,1,99,0,3,0,2,0,0,0,0,0,0,2,63,0,9,1,0,1,61,0,0,1,0,0,0,0,0,1,0,0,1,1
Zotu6230,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,9,0,0,1,0,0,2
Zotu6231,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6233,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,1,1,7,0,0,0,0,0,9
Zotu6236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1
Zotu6237,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Zotu6238,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6239,0,0,0,0,0,0,0,0,0,5,6,6,1,0,0,0,0,0,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,1,0,0
Zotu624,0,0,0,4,1,1,0,0,0,29,53,89,0,0,0,45,38,28,0,18,0,33,5,23,0,0,0,12,0,27,0,0,0,174,223,269
Zotu6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Zotu6242,1,0,0,0,0,0,0,4,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,1,0,0,0
Zotu6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Zotu6244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
Zotu6246,3,3,6,0,0,0,1,0,0,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,0,0,0
Zotu6247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6248,0,0,0,0,0,1,0,0,0,7,4,2,0,0,0,0,0,0,0,2,0,2,2,5,0,0,0,4,2,6,0,0,0,1,1,0
Zotu6249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu625,6,25,63,2,2,0,0,37,25,6,2,0,81,11,27,2,3,2,2,4,17,0,4,0,57,30,33,6,1,0,340,98,83,15,12,3
Zotu6250,1,4,0,0,0,0,36,0,0,0,0,0,0,10,2,0,0,0,3,1,1,0,0,0,5,1,3,0,0,0,2,4,1,0,0,0
Zotu6251,1,1,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,3,1,8,0,0,0
Zotu6252,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6254,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu6256,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8
Zotu6257,0,0,0,0,0,2,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,0,0,1,0,0,0,0,1,7
Zotu6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,11
Zotu626,10,48,5,0,0,0,2,12,0,1,0,1,2,48,18,0,0,0,1,0,73,0,0,0,85,16,86,0,12,0,45,117,52,0,0,2
Zotu6260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0
Zotu6261,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
Zotu6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
Zotu6264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,1,0,0,0
Zotu6265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6266,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,1,0,1,1,0,3,1,2,0,0,0,1,0,0,0,0,0,1,2,0
Zotu6267,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu6269,4,1,4,0,2,1,6,2,21,6,4,1,2,1,3,0,2,0,8,8,0,0,0,0,1,3,0,4,1,4,4,1,4,2,7,1
Zotu627,2,0,6,4,7,7,0,0,0,27,19,117,3,6,36,1,4,3,0,5,6,11,14,32,18,28,1,21,6,37,2,2,0,9,5,19
Zotu6271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
Zotu6272,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
Zotu6273,2,0,0,1,0,0,2,2,1,1,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0
Zotu6274,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0
Zotu6275,0,1,2,0,0,0,0,1,2,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0
Zotu6276,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0
Zotu6277,82,10,6,0,1,0,7,7,0,0,1,0,8,4,3,0,0,0,56,18,0,0,0,0,4,0,4,0,4,0,1,0,4,0,2,0
Zotu6278,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu628,5,39,7,0,0,0,0,17,3,0,0,0,34,71,60,1,0,0,0,0,12,0,0,0,38,41,63,0,0,0,624,203,115,0,0,0
Zotu6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6281,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,6,0,0,0,0,0
Zotu6282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6283,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,9,1,0,1,0,1,4,0
Zotu6284,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,1
Zotu6285,0,2,3,0,0,0,2,1,1,0,0,0,4,0,2,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,1,1,2,0,0,0
Zotu6286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6287,0,0,0,0,0,1,0,0,5,4,5,1,0,0,0,3,2,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0
Zotu6288,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu629,7,1,4,0,0,2,0,2,2,0,0,0,1,0,5,0,0,3,8,1,4,0,0,1,0,3,2,1,0,0,0,1,0,0,0,0
Zotu6290,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,8,0,0,0,1,0,1
Zotu6291,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu6293,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0
Zotu6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
Zotu6295,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Zotu6296,0,0,2,1,1,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0
Zotu6297,0,0,0,0,3,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,1,0,1
Zotu6298,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0
Zotu63,2,0,0,0,1,15,0,0,22,6,7,16,0,0,0,18,28,23,2,3,0,16,9,253,0,0,0,0,0,12,0,0,0,17,96,189
Zotu630,0,0,1,0,0,0,0,0,4,0,0,0,1,55,1,0,0,0,0,0,81,0,0,0,95,0,0,0,47,0,0,0,0,0,0,0
Zotu6301,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Zotu6302,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu6303,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6304,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu6305,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Zotu6306,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6307,0,0,0,0,0,0,1,1,1,0,0,0,28,0,0,0,0,0,2,1,0,0,0,0,1,12,0,0,0,0,1,0,0,0,0,0
Zotu6308,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu6309,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Zotu631,0,0,0,2,4,9,3,0,2,2,3,6,0,1,0,17,15,29,1,4,0,9,1,12,0,0,0,2,0,10,0,0,0,12,13,17
Zotu6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
Zotu6311,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,16
Zotu6312,2,1,5,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu6313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
Zotu6314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu6316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
Zotu6317,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0
Zotu6318,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Zotu6319,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
Zotu632,0,0,0,30,15,21,0,0,0,0,16,37,0,0,0,23,30,22,0,57,0,5,0,3,0,0,0,21,4,181,0,0,0,27,319,53
Zotu6321,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6322,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Zotu6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6325,5,2,4,0,0,0,6,2,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,5,3,1,0,0,0,4,0,4,0,0,0
Zotu6326,1,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,4,0,0,1,1,0,0,0
Zotu6327,0,0,0,0,0,0,0,0,1,6,6,27,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,6,0,0,0,0,1,4
Zotu6328,0,0,0,8,4,6,0,0,0,0,0,0,0,0,0,5,5,7,0,2,0,5,2,1,0,0,0,3,0,1,0,0,0,0,0,0
Zotu6329,2,3,2,0,0,0,30,4,0,0,0,0,14,1,6,0,0,0,0,0,0,0,0,0,17,3,3,0,1,0,3,1,16,0,0,0
Zotu633,0,0,1,0,0,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,4,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0
Zotu6330,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0
Zotu6331,1,3,3,0,0,4,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,4,1,1,0,0,1,0,2,4,1,0,0,0
Zotu6332,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6333,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6334,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6335,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6336,7,2,14,0,0,1,6,14,4,0,0,0,4,9,5,0,0,0,6,1,1,0,0,0,4,4,5,0,1,0,1,2,8,0,1,0
Zotu6337,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6338,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,3,0,1
Zotu6339,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu634,16,16,25,0,0,0,4,12,0,0,0,0,7,41,162,0,0,0,0,0,23,0,0,0,27,35,13,0,5,0,11,15,63,0,0,0
Zotu6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0
Zotu6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6343,0,0,0,0,0,0,0,1,0,4,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
Zotu6345,0,1,0,1,0,0,0,3,1,0,0,0,5,1,4,1,0,0,0,1,0,0,0,0,4,1,6,0,0,0,2,0,2,0,0,0
Zotu6346,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Zotu6347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6349,1,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,3,0,0,1,2,2
Zotu635,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu6350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu6352,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6353,0,0,0,0,0,3,0,0,0,4,1,1,0,0,0,1,0,2,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,3,0
Zotu6354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
Zotu6355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6357,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
Zotu6358,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
