,DLSm01,DLSm02,DLSm03,DLSw01,DLSw02,DLSw03,DPSm01,DPSm02,DPSm03,DPSw01,DPSw02,DPSw03,HLm01,HLm02,HLm03,HLw01,HLw02,HLw03,SLTm01,SLTm02,SLTm03,SLTw01,SLTw02,SLTw03,SLm01,SLm02,SLm03,SLw01,SLw02,SLw03,XSm01,XSm02,XSm03,XSw01,XSw02,XSw03
Zotu4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Zotu4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4099,0,6,0,0,0,0,0,3,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,6,8,0,0,0,0,6,4,52,0,0,0
Zotu41,3,3,5,0,0,0,0,4,3,0,1,0,2,956,1,0,0,0,0,1,1004,3,0,0,1242,1,0,0,0,0,1,0,1,0,0,0
Zotu410,6,72,9,0,0,1,24,16,9,0,2,0,11,12,7,1,0,0,20,7,8,1,2,0,37,19,15,0,1,0,25,83,155,0,2,0
Zotu4100,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Zotu4101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1
Zotu4103,0,0,2,0,0,0,1,1,2,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,5,7,9,0,0,0,4,0,13,0,0,0
Zotu4104,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,22,30,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4105,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4106,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4107,0,0,0,0,2,3,1,1,0,5,13,10,0,0,0,0,0,0,1,1,0,0,2,14,0,0,1,5,0,0,0,0,0,0,0,2
Zotu4108,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Zotu411,0,1,0,1,0,8,1,0,1250,0,1,73,2,0,1,34,0,1,3,0,0,13,0,1,1,0,0,0,84,20,0,0,1,0,1,54
Zotu4110,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,4,0,0,0,0,0,10,20,41,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31,27,26
Zotu4112,0,0,2,0,0,0,1,0,3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,6,1,0,1,0,1,0
Zotu4113,2,0,2,0,0,0,0,1,4,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,3,0,12,0,0,0,2,0,0,0,0,0
Zotu4114,0,0,0,0,1,0,5,0,16,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Zotu4115,1,0,0,0,0,0,2,0,0,3,3,1,0,0,0,3,0,1,0,0,0,8,60,1,0,0,0,3,3,4,0,0,0,0,0,0
Zotu4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
Zotu4117,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3
Zotu4118,6,1,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Zotu4119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu412,3,2,0,18,49,54,2,0,1,58,27,22,0,1,0,915,227,241,8,2,16,30,11,18,1,0,0,34,29,40,0,0,0,45,32,28
Zotu4120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Zotu4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,11,17
Zotu4122,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu4123,0,0,0,0,2,5,0,0,0,12,1,0,0,1,0,0,0,1,0,0,22,2,5,14,3,0,0,1,1,1,0,3,0,9,5,11
Zotu4124,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,1,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Zotu4125,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4126,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,6,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0
Zotu4128,0,0,1,0,0,1,2,1,4,0,0,1,0,2,0,0,0,0,2,0,3,0,2,0,0,1,0,0,0,1,2,1,3,0,0,1
Zotu4129,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,43,51,44,0,0,0,0,2,0
Zotu413,55,1,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Zotu4130,12,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,1,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0
Zotu4131,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0
Zotu4132,0,2,3,0,0,0,1,1,2,0,0,0,9,1,3,0,0,0,0,0,2,0,0,0,8,12,0,0,0,0,2,4,13,0,0,1
Zotu4133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0
Zotu4134,0,0,0,0,1,47,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0
Zotu4135,0,0,1,0,0,0,0,2,2,0,0,1,4,1,0,0,0,0,4,0,3,0,0,0,6,1,5,0,0,0,2,4,3,0,0,0
Zotu4136,0,2,3,0,0,0,1,8,1,0,0,0,8,0,1,0,0,0,1,1,0,0,2,0,2,0,1,2,0,1,3,0,4,0,1,0
Zotu4137,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0
Zotu4138,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4139,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,57,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
Zotu414,25,58,31,2,2,0,69,22,6,0,0,1,27,14,48,0,1,0,143,1244,20,0,2,1,39,19,35,0,0,0,21,100,58,1,1,0
Zotu4140,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4141,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu4142,0,0,0,0,0,1,0,0,57,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu4143,0,0,0,0,0,2,0,0,0,2,23,20,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,7,22,11,0,0,0,0,3,0
Zotu4144,2,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1
Zotu4145,2,0,0,12,5,3,0,0,0,5,2,3,0,0,0,1,0,0,0,1,0,17,6,0,0,1,0,20,24,37,0,0,0,0,0,1
Zotu4146,0,2,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,54,0,0,0,0,0,1,4,0,0,0,1,2,0,1,2
Zotu4147,0,1,20,21,13,2,3,0,2,5,0,0,3,3,2,0,1,1,0,1,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,1
Zotu4148,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
Zotu4149,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu415,0,0,176,0,0,0,0,2,0,0,0,0,134,1,2,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,4,1
Zotu4150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4151,4,3,6,0,0,0,2,10,2,0,0,0,3,1,1,0,1,0,8,1,0,0,0,0,0,1,2,0,0,0,1,0,4,0,1,0
Zotu4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4153,7,5,96,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4155,3,0,1,0,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2
Zotu4156,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0
Zotu4157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4158,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,24,55,0,0,0,0,1,0
Zotu4159,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Zotu416,22,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,9,4,0,0,0,0,0,1,0
Zotu4160,2,5,1,0,0,0,0,1,1,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,0,0,0
Zotu4161,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu4162,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,1
Zotu4163,0,1,0,1,0,1,4,0,13,0,0,0,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1
Zotu4164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0
Zotu4165,0,0,0,0,0,2,0,0,0,1,27,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu4166,0,0,1,0,0,0,1,0,2,0,3,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0
Zotu4167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4168,4,2,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Zotu4169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu417,0,1,4,11,11,3,31,5,125,0,5,4,12,2,11,23,7,2,23,34,8,3,14,14,17,15,2,8,11,11,8,4,4,8,11,8
Zotu4170,0,0,1,0,1,0,1,0,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
Zotu4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Zotu4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu4173,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0
Zotu4174,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
Zotu4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
Zotu4176,2,2,4,0,0,2,0,0,2,0,3,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0
Zotu4177,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0
Zotu4178,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,23,21,21
Zotu4179,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1
Zotu418,0,0,0,0,42,2,1,1,0,0,4,2,0,0,0,30,781,0,32,2,0,7,5,40,0,0,0,5,3,1,0,0,0,19,20,21
Zotu4180,1,3,21,0,0,0,9,32,7,0,0,0,6,2,6,0,0,0,0,0,0,0,1,0,14,5,9,0,0,0,3,0,3,0,0,1
Zotu4181,2,1,0,0,1,0,0,4,1,0,1,1,1,1,0,1,0,0,3,4,0,2,0,0,3,3,0,0,0,0,1,3,4,2,1,1
Zotu4182,32,11,2,0,0,0,0,7,0,0,0,0,0,6,9,0,0,0,0,8,0,0,0,0,0,1,4,0,0,0,1,3,3,0,0,0
Zotu4183,0,0,0,0,0,0,1,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1
Zotu4184,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4185,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4186,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4187,0,0,0,0,2,8,0,0,0,52,0,1,0,0,0,1,0,0,0,0,0,1,1,9,0,0,0,0,2,1,0,0,1,9,4,3
Zotu4188,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,3,0,0,1
Zotu4189,0,0,7,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,16,0,0,0,2,1,0,0,0,1,1,0,2,3,0,1
Zotu419,92,54,361,6,0,2,365,464,230,0,1,17,104,58,387,1,0,0,13,12,13,4,12,0,166,107,151,5,37,1,43,2,74,0,0,38
Zotu4190,1,2,0,0,0,0,0,1,5,0,0,2,1,0,0,0,0,0,1,0,0,0,4,0,3,2,0,0,1,1,0,0,4,0,0,0
Zotu4191,0,0,0,1,0,0,2,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu4192,0,0,0,0,0,2,0,0,0,4,37,21,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu4195,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0
Zotu4196,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,3,0,0,0,0,0,4,1,2,1
Zotu4197,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Zotu4198,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,3,1,1,0,0,0,0,0,8,0,0,0,7,5,2,0,0,0,0,1,0
Zotu4199,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Zotu42,258,184,316,5,4,7,57,367,155,10,0,6,346,34,55,17,4,3,71,782,205,35,18,9,64,73,120,18,8,11,143,452,286,10,4,4
Zotu420,1,1,2,5,9,3,1,1,4,35,35,62,13,0,0,66,29,113,3,5,0,804,174,95,5,0,4,6,1,23,1,0,0,7,10,2
Zotu4200,0,0,0,19,18,5,1,0,0,11,1,0,0,0,0,1,0,2,2,0,0,4,1,0,0,0,0,2,1,2,0,0,0,0,1,0
Zotu4201,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0
Zotu4202,1,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,13,95,0,0,0,0,5,0,7,0,0,0
Zotu4203,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0
Zotu4204,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Zotu4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4206,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,31,5,16,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
Zotu4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu421,0,0,0,0,0,136,0,0,2,75,682,737,0,0,0,1,0,2,0,5,0,34,28,17,0,0,0,22,20,8,0,0,0,1,15,12
Zotu4210,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,6,0,0,0
Zotu4211,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4212,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1
Zotu4214,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Zotu4215,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,5
Zotu4216,0,2,0,0,0,6,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,10,2,0,1,0
Zotu4217,1,0,4,0,0,0,0,24,23,0,0,3,1,0,1,1,0,0,0,0,0,2,0,0,3,1,1,0,3,0,3,1,2,0,0,1
Zotu4218,0,1,1,0,0,0,2,0,0,1,1,0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0
Zotu4219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu422,11,26,8,0,1,0,4,63,1,0,0,0,57,44,24,0,0,0,39,36,20,0,1,0,60,128,128,0,0,0,695,87,63,0,0,0
Zotu4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4221,0,0,3,0,0,0,1,0,0,0,0,0,9,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Zotu4222,3,4,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,3,0,2,0,0,0,2,6,1,0,0,0,9,8,21,0,0,0
Zotu4223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Zotu4224,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
Zotu4225,3,0,1,0,0,0,3,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,2,0,0,0
Zotu4226,0,0,0,1,0,6,0,0,0,37,1,0,0,0,0,0,0,1,0,0,18,0,0,0,2,0,0,18,1,1,0,1,0,0,0,0
Zotu4227,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,5,0,0
Zotu4228,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,1,0
Zotu4229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu423,0,1,0,23,45,0,7,0,3,2,15,12,0,0,0,14,8,25,1,9,0,19,0,5,0,0,0,951,1115,910,0,0,0,2,36,13
Zotu4230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0
Zotu4234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4235,0,1,4,0,0,0,0,0,3,0,0,0,4,0,2,1,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,0
Zotu4236,0,0,2,0,0,0,1,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2
Zotu4237,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
Zotu4238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4239,1,0,0,0,0,0,0,0,53,0,0,4,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0
Zotu424,90,76,35,0,0,0,0,17,2,1,1,1,20,60,28,0,0,0,5,1192,4,9,0,0,9,1,30,0,1,0,8,12,25,0,0,0
Zotu4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4241,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,11,15,0,0,0,0,0,0
Zotu4242,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4243,1,0,1,0,0,0,1,0,19,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,6,1,0,0,0
Zotu4244,0,5,0,0,0,0,0,7,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,5,77,0,0,0
Zotu4245,0,0,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,18,9,2,0,0,0
Zotu4246,0,0,0,2,0,0,3,0,12,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
Zotu4247,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4248,0,0,0,9,8,6,0,0,0,2,17,22,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Zotu425,94,41,67,0,1,0,18,29,43,0,2,6,31,54,21,2,1,0,20,39,28,7,40,3,80,15,51,2,2,1,60,29,46,0,2,4
Zotu4250,0,0,0,0,0,16,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,5,19,0,0,0,0,0,0
Zotu4251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Zotu4252,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Zotu4253,1,0,9,0,0,2,0,7,24,0,1,2,2,2,0,0,0,0,2,0,1,0,0,0,2,2,2,2,6,0,2,0,2,1,0,4
Zotu4254,0,1,0,0,0,0,0,13,0,0,0,0,4,0,4,0,0,0,1,2,4,0,0,0,9,33,0,0,0,0,4,2,5,0,0,0
Zotu4255,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0
Zotu4256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4257,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
