,DLSt01,DLSt02,DLSt03,DPSt01,DPSt02,DPSt03,HLt01,HLt02,HLt03,SLTt01,SLTt02,SLTt03,SLt01,SLt02,SLt03,XSt01,XSt02,XSt03
otu6316,0,0,0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,22
otu6317,0,0,0,7,0,1,0,0,0,0,2,1,2,0,0,0,0,0
otu632,1,3,1,0,1,0,0,0,0,0,0,0,1,29,0,0,3,11
otu6322,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
otu6325,2,4,2,0,0,0,1,0,2,0,1,0,1,0,2,1,3,0
otu6326,16,1,2,1,1,2,3,0,0,1,1,1,6,0,5,1,0,1
otu6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
otu6329,1,0,0,0,1,2,1,1,0,0,2,2,0,0,0,0,0,0
otu633,10,142,46,33,17,36,0,0,26,58,88,644,16,0,16,0,0,0
otu6330,0,1,3,0,1,0,0,0,0,0,0,0,13,2,2,2,0,0
otu6331,1,2,0,2,0,3,0,0,0,3,1,0,2,0,3,3,0,0
otu6333,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,1,0,0
otu6334,1,0,0,0,0,1,0,20,0,0,0,0,0,0,4,1,0,0
otu6335,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0
otu6336,10,6,2,0,1,1,7,1,2,1,1,0,1,0,20,2,9,1
otu6337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu634,11,170,71,0,10,19,13,175,90,0,24,41,17,0,28,7,16,0
otu6340,2,3,1,3,0,0,0,0,0,0,0,0,28,0,5,1,0,0
otu6343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6345,1,1,1,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0
otu6346,0,23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
otu6348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6349,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
otu6351,0,0,1,0,0,2,0,4,1,1,3,3,0,0,0,0,0,0
otu6354,1,2,13,1,0,0,0,0,1,2,0,3,3,0,2,0,0,0
otu6355,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
otu6358,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0
otu636,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
otu6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6362,1,2,2,0,1,0,0,0,0,9,0,1,0,0,0,4,0,0
otu6364,4,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,6,1
otu6365,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0
otu6366,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu6367,0,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0
otu637,0,1,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0
otu6374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu6376,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0
otu6377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu638,66,0,1,0,19,0,54,22,0,48,0,0,4,0,1,0,67,0
otu6380,1,1,0,1,1,3,0,0,2,1,1,0,0,0,1,2,0,0
otu6381,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu6384,1,2,3,0,1,3,0,0,0,0,0,9,0,0,2,4,0,0
otu6386,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
otu6389,0,0,1,1,0,1,1,1,0,2,12,14,0,0,0,0,0,0
otu639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
otu6390,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0
otu6396,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
otu6399,0,0,0,1,0,0,2,0,1,2,1,0,1,1,0,1,0,2
otu64,446,391,439,37,29,355,88,86,96,32,73,60,376,41,3933,66,109,170
otu640,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
otu6400,6,2,2,1,1,1,4,0,0,1,0,2,0,1,2,1,3,0
otu6401,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,4,0
otu6402,2,2,1,0,1,2,0,0,0,0,0,0,4,0,21,0,1,0
otu6403,2,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1
otu6404,2,0,0,3,0,1,1,0,0,1,0,3,0,0,1,1,0,0
otu6405,2,4,0,0,0,0,0,0,3,4,1,0,2,0,0,0,0,0
otu6406,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0
otu6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu641,13,16,6,13,3,56,41,2,4,9,17,2,22,5,106,16,12,25
otu6410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6412,0,0,3,0,0,1,0,0,2,4,1,20,1,0,0,1,0,0
otu6416,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
otu6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6418,1,0,1,0,10,0,0,0,0,0,2,0,0,0,0,0,2,0
otu6419,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
otu642,52,53,43,48,5,0,2,0,0,0,0,1,675,85,58,62,26,0
otu6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6421,1,0,0,0,2,5,0,0,1,0,0,0,1,0,7,1,0,0
otu6422,2,5,1,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0
otu6423,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0
otu6426,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6427,0,4,0,3,1,0,0,0,0,3,9,3,0,0,0,0,0,0
otu6428,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0
otu643,52,72,57,8,2,55,2,0,0,4,5,1,88,0,705,9,1,1
otu6431,0,0,0,10,2,2,0,2,0,3,0,2,4,0,0,1,0,1
otu6432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
otu6434,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu6435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu6437,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
otu644,2,0,0,1,3,4,0,0,0,0,2,0,0,0,2,0,0,0
otu6441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6445,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otu6446,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,24,3,0
otu6448,1,1,2,1,0,1,0,1,0,0,0,0,4,8,1,0,2,1
otu6449,0,0,0,0,0,1,0,19,0,0,0,0,0,0,1,0,0,0
otu645,21,0,0,0,16,0,18,0,0,17,0,1,1,0,0,0,72,6
otu6450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6451,0,1,3,2,0,0,2,0,1,1,1,1,0,0,0,0,4,1
otu6452,0,0,1,0,0,0,1,3,4,0,0,1,0,2,2,0,2,0
otu6453,1,1,0,0,2,0,0,0,0,0,0,0,3,1,2,1,1,0
otu6454,0,0,0,0,11,1,0,0,0,1,0,1,0,0,0,0,2,0
otu6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
otu6460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
otu6462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6464,1,1,0,0,0,2,0,0,0,1,3,0,2,0,21,0,0,0
otu6467,0,1,2,2,1,4,0,0,1,1,0,8,0,0,0,1,1,0
otu6468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6469,19,0,2,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0
otu647,370,35,36,36,13,26,26,0,6,44,13,8,37,1,48,23,10,4
otu6470,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu6471,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
otu6473,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu6474,2,16,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
otu6475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6477,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
otu6479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
otu648,3,2,14,2,5,47,24,43,32,3,2,3,2,0,37,29,47,0
otu6480,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,1,4,0
otu6481,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0
otu6482,0,0,0,3,1,3,1,0,1,0,1,1,1,0,3,1,1,0
otu6483,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0
otu6484,0,0,0,0,0,2,1,10,0,0,1,1,0,0,0,0,1,0
otu6485,1,0,0,1,2,1,0,0,2,2,0,1,0,0,0,1,1,0
otu6486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
otu6487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu649,0,5,14,12,1,27,16,9,27,1,5,16,22,3,25,42,30,9
otu6490,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu6493,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0
otu6494,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,1,2,3
otu6495,0,0,0,0,0,0,1,15,3,0,0,0,0,0,0,0,1,0
otu6496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6498,0,1,0,1,0,1,0,0,0,4,28,2,0,0,0,0,0,0
otu6499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu65,0,1,2,0,0,0,1,12,12,0,0,2,0,5,0,0,6,1
otu650,35,0,0,54,36,68,63,0,17,985,40,36,0,0,0,0,2,3
otu6501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6502,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3,0
otu6503,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
otu6504,0,0,3,0,2,2,0,0,0,1,1,28,0,0,0,0,0,0
otu6506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu6507,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6508,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
otu651,103,3,2,0,13,0,87,0,1,79,1,1,0,0,0,1,35,0
otu6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu6514,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
otu6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu6517,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1
otu6519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu652,60,27,36,45,13,48,27,0,18,14,14,19,38,5,52,14,12,21
otu6520,48,48,49,1,42,0,0,0,0,1,0,0,50,572,59,1,117,0
otu6521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
otu6522,0,0,0,0,1,2,0,1,0,1,17,0,0,0,0,0,0,0
otu6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6524,2,0,1,4,0,2,0,1,1,1,1,0,2,0,1,2,2,0
otu6526,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0
otu6527,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2
otu6528,2,1,0,0,0,1,1,0,1,0,0,0,1,0,2,1,0,0
otu6529,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0
otu653,1,3,0,0,6,0,0,0,0,0,0,0,2,27,3,0,15,27
otu6530,2,0,0,7,1,5,0,1,1,1,2,4,0,0,0,1,1,8
otu6531,0,0,0,1,0,18,0,0,0,0,0,2,0,0,0,0,0,0
otu6532,1,0,0,1,1,11,0,0,0,2,3,2,0,0,3,0,0,0
otu6534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu654,0,0,74,1,0,9,10,0,101,4,1,66,1,8,17,16,16,19
otu6542,2,23,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
otu6543,0,7,3,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0
otu6544,7,18,1,0,1,0,0,0,0,6,5,0,2,0,3,0,0,2
otu6545,1,0,1,0,1,1,7,0,1,3,3,0,0,0,0,0,3,4
otu6548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6549,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0
otu655,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
otu6550,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
otu6551,3,2,1,0,3,3,0,0,0,0,0,0,2,0,14,0,0,0
otu6552,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
otu6553,3,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6554,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,1,1,0
otu6555,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
otu6557,0,2,1,0,0,0,0,0,4,0,1,4,0,0,1,0,1,0
otu6559,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,0,1
otu656,0,6,0,0,0,0,4,1,5,0,6,0,0,0,1,5,16,0
otu6560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6562,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
otu6563,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu6564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6568,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu657,69,26,39,25,11,18,12,68,27,27,95,27,19,2,16,14,13,0
otu6571,3,2,2,3,0,0,0,2,0,0,0,0,0,4,5,0,3,1
otu6572,1,1,2,4,0,0,0,0,0,0,0,0,27,2,0,4,1,0
otu6574,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
otu6577,5,0,0,0,1,0,4,0,0,0,1,1,0,0,0,3,0,1
otu6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu658,73,39,23,8,11,19,40,7,6,24,14,2,9,75,40,6,31,9
otu6580,1,2,2,0,0,1,1,0,0,0,0,0,4,0,13,0,0,0
otu6581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6587,1,18,2,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0
otu6589,0,0,0,10,0,2,2,0,1,0,1,2,1,0,0,0,0,0
otu659,79,106,17,65,56,74,43,101,0,487,156,55,51,0,14,11,0,5
otu6590,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu6591,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
otu6592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
otu6593,0,0,0,12,1,5,2,0,0,0,1,2,3,0,1,3,1,1
otu6594,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,1,0
otu6595,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0
otu6596,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,3,8,2
otu6599,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
otu66,9,0,0,7,5,10,5,0,0,35,9,7,0,0,0,0,0,0
otu660,28,46,30,39,20,9,37,15,24,9,11,21,44,6,35,154,46,28
otu6602,3,2,1,1,0,1,2,0,0,0,0,0,8,0,2,2,2,2
otu6605,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0
otu6607,0,0,0,4,2,2,0,0,0,2,3,3,0,0,0,1,1,2
otu6609,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,1
otu661,112,32,14,62,8,43,78,77,49,38,6,8,65,4,23,289,48,17
otu6610,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0
otu6611,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu6612,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,2,5,0
otu6613,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6614,4,0,0,1,0,0,2,5,0,0,0,0,0,0,1,6,0,0
otu6619,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,1,0
otu662,47,47,33,0,0,69,0,1,0,0,0,0,43,0,676,0,1,0
otu6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu6626,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu6627,2,1,1,1,2,0,0,0,0,0,0,0,4,4,0,1,0,0
otu6628,7,1,8,1,0,0,5,0,2,2,1,7,3,0,2,0,0,0
otu6629,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
otu663,2,0,1,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0
otu6630,0,1,0,0,1,1,0,0,0,0,11,0,0,0,9,0,0,0
otu6631,2,2,0,0,0,0,0,0,0,0,0,0,2,9,1,0,3,0
otu6632,3,10,3,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0
otu6638,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
otu664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0
otu6641,0,1,0,3,3,1,0,0,0,6,13,3,0,0,0,0,0,0
otu6644,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
otu6645,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu6646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
otu6647,2,1,2,0,0,2,0,0,0,0,0,0,3,0,18,0,0,0
otu6648,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6650,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
otu6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6653,4,2,1,3,0,2,1,0,0,2,1,0,3,0,3,0,2,0
otu6654,1,0,0,0,0,1,3,0,15,0,0,0,2,1,2,2,5,0
otu6655,2,0,2,2,0,0,1,1,0,0,1,1,2,4,0,0,2,3
otu6657,0,0,2,1,0,0,0,2,3,0,0,1,2,0,0,1,0,0
otu6658,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu6659,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,0,2,1
otu666,14,22,44,3,7,24,43,1,297,3,4,24,25,3,97,54,82,5
otu6660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu6661,0,0,0,1,1,2,2,0,0,21,5,1,0,0,0,0,1,0
otu6663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6669,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0
otu667,0,1,1,0,2,1,0,0,0,0,0,0,2,0,1,0,8,3
otu6670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
otu6671,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
otu6672,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
otu6673,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1
otu6675,6,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
otu6676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
otu6677,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
otu6679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu668,48,48,53,63,1,2,1,0,0,2,0,0,882,0,66,69,5,0
otu6680,4,3,20,0,0,0,0,0,0,1,0,2,2,0,1,3,1,0
otu6681,3,2,16,2,1,2,1,0,10,3,1,0,6,1,0,3,5,2
otu6684,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
otu6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu6686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
otu6687,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2
otu6688,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
otu6689,3,2,2,1,2,0,2,0,1,0,0,0,1,0,2,1,5,0
otu669,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
otu6691,1,0,0,0,0,2,0,0,0,0,0,0,1,0,7,0,0,0
otu6692,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
otu6693,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu6695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6696,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu6697,1,0,0,0,0,0,8,0,0,2,0,2,0,0,0,3,0,2
otu67,332,3,8,3,203,2,284,0,2,236,2,7,4,17,4,3,668,101
otu670,23,32,32,17,5,0,0,0,1,2,0,0,437,151,32,19,25,0
otu6700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6702,1,0,1,0,0,0,5,0,1,0,0,1,1,1,0,0,0,3
otu6704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6706,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu6707,0,0,4,3,0,5,0,2,2,0,8,15,0,0,1,1,3,1
otu6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6709,0,0,0,4,3,14,0,0,0,2,2,0,0,0,1,0,0,0
otu671,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,23
otu6710,0,0,0,0,0,18,0,0,0,2,3,2,0,0,1,0,0,0
otu6711,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0
otu6713,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6719,0,0,0,3,0,1,1,0,0,0,0,0,6,0,0,2,0,0
otu672,1,1,1,49,1,2,40,75,30,0,0,0,51,0,1,322,77,1
otu6721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
otu6722,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
otu6723,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0
otu6724,0,0,0,1,1,13,0,0,0,1,0,4,0,0,0,0,0,0
otu6725,29,22,42,15,7,11,16,2,20,12,9,7,11,2,29,11,8,8
otu6726,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
otu6728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu673,4,5,2,2,5,0,0,1,0,2,0,4,2,9,2,3,8,21
otu6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu6734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu674,3,3,1,356,21,27,4,0,0,19,17,16,45,0,1,22,3,1
otu6740,0,0,0,21,1,1,0,0,0,2,3,4,3,0,0,4,0,1
otu6741,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu6743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6744,1,0,0,0,0,0,15,0,1,2,0,0,0,0,0,5,4,5
otu6745,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0
otu6747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6748,0,2,0,0,2,0,0,0,0,1,10,2,0,0,0,0,0,0
otu675,6,3,4,34,26,26,37,0,37,5,11,10,23,13,15,69,84,16
otu6751,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6757,1,1,0,1,0,0,1,0,0,0,1,0,4,2,0,3,0,0
otu6758,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0
otu6759,1,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
otu6761,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu677,3,0,25,36,2,35,35,0,35,0,0,19,23,2,33,83,41,6
otu6771,2,21,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
otu6775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6778,6,10,3,0,0,0,0,0,0,2,5,0,0,0,4,0,0,0
otu6779,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu678,15,2,11,6,12,0,6,2,4,7,3,13,2,0,2,4,27,0
otu6780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu6782,0,2,3,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0
otu6784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6786,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu6787,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,2
