,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu10509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1051,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
otu10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10517,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
otu10525,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10526,0,0,1,0,1,13,1,0,0,0,0,0,1,0,1,0,0,6
otu10528,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
otu10529,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1053,0,0,0,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0
otu10530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10535,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
otu1054,0,0,0,0,0,0,1,0,2,0,1,0,0,3,0,7,32,3
otu10542,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
otu10544,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu10546,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1055,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
otu10552,0,1,5,3,6,3,7,3,1,9,2,0,4,2,3,2,0,8
otu10553,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
otu10554,1,0,1,0,1,1,0,0,0,5,10,3,4,1,1,1,0,3
otu10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10556,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10557,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
otu1056,46,301,9,0,0,1,0,17,1,0,0,0,3,4,7,0,1,1
otu10560,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2,1,0
otu10561,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu10562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
otu10564,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10565,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
otu10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu1057,0,0,4,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1
otu10570,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu10571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10572,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
otu10574,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
otu10576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10577,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
otu10578,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0
otu10579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
otu1058,8,3,24,51,9,0,18,4,28,1,2,1,20,36,51,51,160,290
otu10580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10583,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10585,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,1,0,0
otu10586,2,0,0,0,0,0,5,0,2,4,6,3,1,0,0,0,0,0
otu10587,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0
otu10588,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0
otu10589,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
otu1059,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,1,0,0
otu10591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10592,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,5,2,0
otu10593,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
otu10597,0,1,0,0,0,3,1,4,1,0,1,2,2,0,7,2,1,41
otu10598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu106,0,0,0,0,1,0,0,0,0,85,147,47,0,0,0,0,0,0
otu1060,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0
otu10600,1,0,2,0,0,0,0,2,0,9,0,0,0,2,0,0,0,0
otu10601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10603,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
otu10604,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
otu10606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10609,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0,0,0,0
otu1061,9,2,16,12,0,0,26,34,64,0,70,81,3,50,10,48,287,61
otu10610,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
otu10611,0,0,0,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0
otu10612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
otu10613,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10614,1,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,2
otu10615,1,0,6,4,18,2,4,0,1,0,3,3,0,0,0,0,0,0
otu10617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
otu10618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10619,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu1062,0,0,0,1,0,0,2,3,0,2,1,1,0,0,0,1,0,0
otu10620,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,3,1,2
otu10621,0,1,0,0,0,0,1,0,0,0,0,0,1,5,3,0,0,0
otu10622,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
otu10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10625,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu10627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu1063,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
otu10630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
otu10631,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0
otu10632,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10637,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
otu10639,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1064,1,0,3,0,0,0,21,1,15,0,0,0,0,0,0,6,2,4
otu10640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
otu10642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10644,0,0,0,0,0,0,2,16,3,0,0,0,0,0,0,1,5,2
otu10646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu1065,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
otu10650,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10651,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu10652,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
otu10653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10654,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
otu10655,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
otu10656,0,2,0,0,0,0,0,0,0,0,0,0,11,0,6,7,1,9
otu10657,1,0,1,0,0,3,0,0,0,0,0,0,5,1,0,8,0,0
otu10658,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
otu10661,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu10667,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1
otu1067,0,0,0,0,1,9,0,0,0,1,3,0,0,0,0,10,0,6
otu10670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10674,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu10678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1068,18,15,15,1,2,6,0,0,1,0,1,0,25,59,120,0,5,9
otu10689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1069,1,0,0,0,20,1,35,20,20,1,1,0,8,2,4,232,50,230
otu10691,1,0,0,33,1,7,1,0,2,1,5,2,1,4,1,0,0,4
otu10696,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
otu10699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1
otu107,3,3,317,0,0,1,2,2,122,0,0,0,355,0,49,226,0,25
otu1070,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0
otu10704,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu10705,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
otu10706,0,0,0,15,1,1,0,0,0,0,2,3,0,0,0,0,0,0
otu10707,5,4,8,180,1,2,5,3,107,0,5,1,115,5,2,6,0,5
otu10708,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10709,0,0,0,1,3,1,0,2,0,0,1,0,2,0,0,1,0,0
otu1071,0,0,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0
otu10710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10711,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
otu10712,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
otu10713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10714,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
otu10715,2,0,0,0,8,2,0,0,0,0,0,1,1,0,3,0,0,2
otu10716,0,0,0,0,19,0,0,0,0,1,1,2,0,0,0,0,0,0
otu10717,0,0,1,0,1,1,0,0,1,0,23,3,0,0,0,0,3,0
otu10718,0,0,0,0,2,0,1,0,0,1,5,9,0,2,0,0,0,0
otu10719,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10721,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0
otu10722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10723,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10727,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu10729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1073,0,0,2,1,3,1,0,0,1,3,5,9,2,1,0,0,0,1
otu10732,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,3
otu10734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10744,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1076,0,0,0,10,2,2,0,0,0,2,0,1,0,0,0,0,0,0
otu10760,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
otu10762,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
otu10763,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,7,0,0
otu10764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10765,0,0,0,0,0,1,0,0,1,1,4,1,4,2,1,10,1,0
otu10766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
otu10768,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,1
otu10769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
otu1077,0,0,2,2,13,3,2,0,1,2,7,6,0,0,1,1,0,1
otu1078,23,33,16,7,48,6,17,5,4,18,7,5,30,69,75,30,43,31
otu10783,0,0,1,0,0,0,3,0,1,0,0,0,0,1,2,2,2,0
otu10784,0,0,0,0,0,0,1,2,4,0,2,2,0,0,0,1,1,1
otu10785,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
otu10786,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,0,0,9
otu10787,1,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,3
otu10788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,12,1
otu10789,0,0,1,1,0,1,2,1,4,0,0,0,2,10,6,0,1,1
otu1079,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10790,38,9,18,12,81,5,15,52,28,115,18,21,13,25,38,12,11,11
otu10791,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,1,3,2
otu10792,0,27,0,0,0,0,0,28,0,0,1,0,4,4,0,2,5,0
otu10793,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
otu10794,2,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,0,22
otu10795,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0
otu10796,0,0,4,0,0,0,1,0,4,0,1,0,0,17,9,4,42,7
otu108,2,7,18,28,22,11,0,1,4,1,4,1,109,9,8,3,2,44
otu1080,1,0,2,0,0,0,0,0,0,0,0,0,2,0,35,2,0,33
otu10800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1081,2,4,8,1,0,5,1,2,7,9,1,4,7,1,4,18,1,3
otu10811,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1082,15,4,4,0,0,0,14,18,3,0,1,7,0,1,2,8,3,5
otu10820,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
otu10825,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
otu10826,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
otu10828,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
otu1083,8,3,27,0,1,62,256,11,4,19,8,26,0,4,22,14,10,18
otu10830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10837,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10838,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
otu10839,0,0,0,0,0,1,0,0,0,65,1,0,0,0,0,0,1,0
otu1084,1,5,1,0,2,0,0,6,4,1,3,0,33,1,2,27,2,4
otu10840,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
otu10841,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
otu10842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10844,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10845,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0
otu10846,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0
otu10847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1085,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0
otu10854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
otu10857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu10866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1087,15,29,19,23,8,12,45,24,7,17,61,91,14,90,64,6,17,27
otu10871,0,0,0,0,0,1,0,3,0,0,0,0,1,0,2,8,0,0
otu10875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13
otu10876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
otu10877,0,0,11,0,0,10,4,1,0,0,2,0,1,0,1,0,3,1
otu10879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1088,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10881,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
otu10882,0,16,2,0,1,0,0,1,1,8,43,41,2,1,0,0,2,0
otu10883,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
otu10884,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
otu10885,1,0,0,0,5,0,6,1,0,0,0,0,4,0,0,1,0,1
otu10886,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,4,0,2
otu10887,4,0,1,0,4,0,0,0,0,0,2,0,1,0,1,0,0,0
otu10888,1,0,0,2,2,1,0,0,0,0,1,3,0,0,1,0,0,0
otu10889,0,1,3,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0
otu1089,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0
otu10890,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10891,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,4
otu10892,22,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,0,0
otu10893,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0
otu10894,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0
otu10895,8,6,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
otu10896,4,4,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0
otu10897,0,1,1,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0
otu10898,4,0,0,0,0,0,36,3,4,0,0,7,2,1,3,6,4,13
otu10899,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu109,2,64,10,4,0,1,0,34,1,1,0,6,6,26,1,6,19,0
otu10900,0,0,1,0,1,0,1,0,0,5,2,1,1,0,0,2,0,1
otu10901,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,2,0,1
otu10902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10903,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,2,0
otu10904,0,11,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0
otu10905,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
otu10906,0,0,0,3,0,3,0,0,0,0,6,4,0,0,0,0,0,0
otu10907,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10908,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1091,0,2,0,0,0,0,0,2,0,0,0,0,1,2,22,0,0,27
otu10910,0,4,0,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0
otu10911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu10912,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,1,10,7
otu10913,0,1,0,0,0,0,0,2,0,0,3,16,7,0,1,2,0,0
otu10914,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu10915,1,0,3,0,6,0,0,0,0,1,0,6,0,0,0,0,0,0
otu10916,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,1,0,1
otu10917,0,0,2,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0
otu10918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10919,0,0,6,0,0,0,0,0,2,0,0,0,1,1,0,0,5,1
otu1092,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
otu10920,0,0,1,0,2,0,0,8,0,0,0,0,0,0,0,0,3,0
otu10921,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10922,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
otu10923,2,0,1,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0
otu10926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10927,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
otu10929,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
otu1093,6,0,0,64,41,71,5,0,0,12,143,103,0,1,2,0,0,1
otu10933,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu10934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10936,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,3,2,1
otu1094,0,1,0,0,0,0,0,1,0,0,0,0,2,0,13,1,1,13
otu10941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10944,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
otu10947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10949,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2
otu1095,2,0,0,0,0,3,8,2,4,0,0,1,0,0,0,9,1,4
otu10952,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10954,0,0,0,0,1,0,0,2,0,0,5,1,0,0,0,1,1,5
otu10955,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
otu10957,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1096,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10961,0,0,5,3,2,2,0,0,0,1,3,0,0,0,0,0,0,1
otu10962,0,0,3,0,0,2,0,1,0,2,0,0,1,0,0,0,0,5
otu10964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10965,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10966,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
otu10967,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu10968,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,2
otu10969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1097,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
otu10970,1,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,2,1
otu10971,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10974,6,5,0,0,0,0,1,2,0,3,9,6,7,0,1,4,1,5
otu10975,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
otu10976,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0
otu10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10980,1,2,2,0,1,0,0,1,0,1,2,2,3,0,4,0,2,1
otu10981,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1
otu10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10984,0,0,0,1,0,1,1,0,1,2,6,2,1,0,1,2,0,0
otu10985,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0
otu10986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10988,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu10989,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,1
otu1099,0,2,1,0,0,0,0,0,0,1,0,2,1,6,7,0,0,0
otu10990,0,0,1,2,0,0,0,0,0,0,1,6,1,0,0,0,0,0
otu10991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10996,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu10999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
otu110,1,2,3,4,78,82,65,36,20,29,45,52,30,72,41,375,333,177
otu1100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,6
otu11001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11002,5,2,26,0,1,11,33,8,16,16,2,3,13,20,25,22,63,27
otu11003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11007,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu11009,0,0,0,0,0,2,2,2,0,2,0,3,0,0,0,1,0,1
otu1101,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11010,2,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0
otu11011,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0
otu11013,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0
