,DLSse01,DLSse02,DLSse03,DPSse01,DPSse02,DPSse03,HLse01,HLse02,HLse03,SLTse01,SLTse02,SLTse03,SLse01,SLse02,SLse03,XSse01,XSse02,XSse03
otu8198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu8199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu82,45,7,7,35,6,1,33,8,3,45,4,14,40,94,3,32,6,2
otu820,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,1,0
otu8200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0
otu8202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8203,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0
otu8204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu8205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8208,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
otu8209,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
otu821,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
otu8210,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6
otu8211,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8212,3,1,0,5,0,2,1,1,0,6,2,2,1,0,0,4,1,0
otu8213,0,0,4,1,1,2,0,0,1,4,2,18,0,0,0,0,0,0
otu8217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3
otu822,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
otu8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
otu8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
otu8222,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0
otu8223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8224,1,0,0,0,0,0,1,1,0,2,0,0,0,3,0,0,0,0
otu8226,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
otu8227,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
otu8232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu8233,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0
otu8234,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0
otu8236,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8238,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu824,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8241,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0
otu8242,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,4
otu8243,0,0,0,1,1,4,0,0,0,6,1,5,0,0,0,0,0,1
otu8245,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
otu8246,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
otu8247,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
otu8248,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,3
otu825,43,3,0,51,36,57,59,13,7,461,57,57,10,0,0,95,12,17
otu8250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
otu8251,2,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,1,3
otu8252,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu8253,0,0,0,2,1,2,1,0,1,0,1,0,3,1,0,1,7,5
otu8256,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0
otu8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu8258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu826,3,2,0,0,1,0,4,2,0,5,2,1,0,20,0,1,4,0
otu8261,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8262,3,3,5,0,0,0,1,1,1,2,2,0,0,0,1,0,0,0
otu8263,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,3,4
otu8266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu827,0,0,0,1,0,4,0,0,0,1,0,2,0,0,2,1,0,0
otu8273,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
otu8274,3,0,0,0,0,1,0,0,0,43,1,0,0,0,0,0,0,0
otu8275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8277,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
otu8278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu828,0,0,0,4,3,2,0,3,0,0,0,0,4,0,6,4,5,8
otu8280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8283,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,1,9,0
otu8285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu829,154,90,114,0,0,0,41,33,22,21,11,12,21,0,14,1,1,0
otu8291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu8292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
otu8293,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
otu8294,2,1,0,1,0,0,0,0,1,7,1,3,0,0,0,1,2,0
otu8295,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
otu8296,0,0,1,0,2,2,0,0,3,1,0,10,0,0,0,0,0,0
otu8297,0,0,0,0,0,1,0,1,1,0,0,3,1,0,9,0,0,3
otu8298,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
otu8299,0,0,1,1,2,0,0,0,2,2,2,13,0,0,1,1,7,0
otu83,474,4,58,559,525,717,757,83,830,10412,487,848,28,2,0,559,108,94
otu830,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8300,0,0,1,0,0,1,2,1,1,0,0,6,0,0,1,1,2,6
otu8301,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
otu8307,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8308,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu831,58,67,56,0,1,2,10,13,4,4,6,5,30,7,33,2,0,3
otu8310,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
otu8311,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu8312,0,0,2,2,0,0,0,0,0,0,0,31,0,0,0,0,0,0
otu8313,0,0,0,0,0,2,1,0,1,0,0,0,0,1,6,0,0,4
otu8314,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
otu8315,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
otu8316,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20
otu8317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu832,20,17,18,0,22,0,0,0,1,0,0,0,33,73,20,0,24,0
otu8320,0,0,2,0,0,2,1,1,4,0,1,0,0,1,0,1,0,1
otu8322,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
otu8324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8325,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
otu8326,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
otu8327,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8329,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
otu833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8330,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
otu8331,1,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
otu8332,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
otu8333,1,0,0,1,0,2,1,1,0,5,2,0,0,0,0,3,0,0
otu8334,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
otu8335,5,2,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0
otu8336,1,0,1,4,2,2,0,0,0,0,1,0,1,0,4,2,0,0
otu8337,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,1,2
otu8339,0,0,1,0,5,0,1,1,0,1,0,2,0,0,3,1,0,1
otu834,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0
otu8341,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu8342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8345,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
otu8347,0,0,0,2,9,1,0,0,0,0,0,1,0,0,0,1,0,0
otu8349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
otu835,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,3,1,0
otu8350,0,0,0,9,5,1,0,0,0,0,0,3,0,0,0,0,0,0
otu8351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
otu8353,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,6,0,1
otu8354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
otu8358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8359,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
otu836,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0
otu8363,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0
otu8364,1,1,0,3,3,1,2,1,0,5,1,0,3,0,3,2,2,2
otu8365,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8368,0,0,0,2,10,1,0,0,0,2,0,1,0,0,1,0,0,0
otu837,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
otu8370,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11,1
otu8371,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,3,14
otu8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8373,0,0,0,0,1,3,6,1,5,0,1,1,0,0,6,1,11,15
otu8374,0,0,0,1,2,3,0,0,1,0,0,2,0,0,1,1,2,5
otu8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
otu8378,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
otu8379,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
otu838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8381,1,1,1,2,1,4,1,2,2,0,1,0,1,0,0,0,3,2
otu8382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
otu8383,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
otu8384,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8385,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
otu8386,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu8387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu839,0,0,1,5,0,4,0,1,1,0,0,1,4,4,7,1,1,0
otu8390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8392,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
otu8393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
otu8394,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
otu8397,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8398,0,0,1,0,0,0,2,5,1,0,1,0,1,2,5,0,0,3
otu8399,0,1,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,1
otu84,7,5,9,1,0,14,0,0,0,0,0,0,23,26,53,4,0,20
otu840,5,39,0,0,0,0,7,53,0,0,23,0,0,0,0,0,0,0
otu8400,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8408,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu8409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
otu841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8413,3,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,3,1
otu8414,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
otu8415,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
otu8416,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
otu8418,0,0,0,1,0,0,0,0,0,5,1,44,0,0,0,0,0,0
otu842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8421,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu8422,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0
otu8424,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
otu8425,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,4,5,1
otu8427,1,6,5,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
otu8429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu843,13,8,8,19,26,102,4,5,10,11,7,20,21,6,24,4,50,23
otu8430,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0
otu8431,0,1,0,3,0,4,0,0,0,0,2,1,1,1,0,1,0,0
otu8436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu8438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8439,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
otu844,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu8440,4,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
otu8442,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0
otu8444,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1
otu8445,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
otu8446,0,3,5,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
otu8447,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu8448,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu8449,2,1,0,0,0,0,8,7,2,0,1,0,0,0,0,0,0,1
otu845,1,71,0,0,0,0,3,63,0,1,17,0,0,0,0,0,0,0
otu8450,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,6,1
otu8451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8452,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu8454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu8457,1,0,0,0,0,0,2,0,2,5,0,0,0,0,0,1,0,0
otu8458,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
otu8459,0,0,1,0,2,2,1,0,0,4,1,5,0,0,0,0,5,0
otu846,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
otu8460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
otu8461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8469,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu847,0,0,0,1,0,0,0,0,0,0,0,0,4,7,0,4,0,0
otu8474,1,1,3,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
otu8475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu8476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8477,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
otu8478,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
otu848,51,56,28,0,0,0,22,38,11,27,6,9,21,0,19,5,4,5
otu8488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu8489,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu849,0,0,0,4,2,1,0,1,0,0,0,0,6,7,0,3,5,1
otu8491,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
otu8492,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
otu8493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu8494,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0
otu8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
otu8496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
otu8498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu85,0,0,1,10,46,3,0,0,0,0,0,1,12,12,2,10,57,0
otu850,5,5,3,41,62,96,0,0,0,20,17,23,32,17,27,6,12,12
otu8500,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
otu8501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8503,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu8504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8506,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu8507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8510,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
otu8513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8514,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8515,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu8516,1,0,0,0,1,0,1,2,0,2,0,0,1,0,0,7,2,2
otu8517,0,0,1,1,1,0,0,0,0,4,0,4,0,0,1,2,2,2
otu8518,0,1,0,0,0,0,2,10,2,0,2,0,0,0,0,2,1,1
otu8519,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2
otu852,0,1,0,4,1,5,0,0,0,0,0,0,8,14,9,10,0,3
otu8520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu8525,0,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,1,0
otu8527,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
otu853,0,0,0,24,0,0,0,0,0,0,0,0,15,0,0,36,0,0
otu8530,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1
otu8532,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
otu8533,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu8534,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
otu8535,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0
otu8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
otu854,0,0,49,49,28,34,0,0,32,36,39,678,1,0,0,0,26,3
otu8540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu8542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8545,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
otu8547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8548,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0
otu8549,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8550,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,2
otu8551,1,0,0,0,0,3,2,0,0,3,0,0,2,0,0,7,0,1
otu8552,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0
otu8553,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
otu8554,0,0,0,2,2,0,0,0,0,2,0,12,0,0,0,0,0,0
otu856,0,3,2,15,3,2,4,2,8,10,5,4,19,4,2,13,7,4
otu8560,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu8561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
otu8563,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0
otu8564,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
otu8565,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
otu8566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8569,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
otu8571,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,1,5
otu8572,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu8575,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu8576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8578,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1
otu8579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu858,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0
otu8582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu8585,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu859,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu8591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
otu8592,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1
otu8593,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,2
otu8594,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
otu8595,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
otu8596,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
otu8597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu8598,0,0,2,0,4,2,0,0,3,0,0,1,0,0,0,0,2,1
otu86,29,13,57,58,7,7,7,13,29,34,5,64,81,34,6,47,3,4
otu8606,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
otu8608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu8609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu861,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
otu8610,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu8611,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,1,3
otu8612,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0
otu8613,0,0,5,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0
otu8614,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
otu8616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
otu8617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
otu8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
otu8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
otu862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
otu8620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu8621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8627,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu863,2,2,5,55,46,337,0,1,6,52,34,68,19,2,70,7,2,47
otu8631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu8633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8635,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,2,0
otu8638,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu8639,4,0,2,0,1,0,6,1,3,1,1,3,2,0,1,1,1,2
otu864,0,0,6,62,83,261,4,2,130,22,15,28,4,0,14,8,11,12
otu8640,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu8641,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8642,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
otu8643,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
otu8644,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,9,1
otu8645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu865,3,5,1,1,1,13,0,0,0,0,0,0,5,4,19,0,0,8
otu8651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu8652,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10,1
otu8655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu8656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu8658,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
otu866,1,4,3,4,3,0,1,3,1,1,0,3,15,11,1,9,7,0
otu8661,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
otu8662,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu8664,0,0,0,1,0,0,1,0,0,1,0,0,6,0,4,0,0,1
